player_id,name_last,name_first,link,link_title,name_full_commas,teams_list,first_year,last_year
atkiv101,Atkinson,Vic,https://afltables.com/afl/stats/players/V/Vic_Atkinson.html,Hawthorn (1944),"Atkinson, Vic",['Hawthorn (1944)'],1944,1944
atkiw101,Atkinson,Wilf,https://afltables.com/afl/stats/players/W/Wilf_Atkinson.html,Carlton (1942),"Atkinson, Wilf",['Carlton (1942)'],1942,1942
atlej001,Atley,Joe,https://afltables.com/afl/stats/players/J/Joe_Atley.html,Port Adelaide (2017-2019),"Atley, Joe",['Port Adelaide (2017-2019)'],2017,2019
atles001,Atley,Shaun,https://afltables.com/afl/stats/players/S/Shaun_Atley.html,North Melbourne (2011-2019),"Atley, Shaun",['North Melbourne (2011-2019)'],2011,2019
attaj001,Attard,Jayden,https://afltables.com/afl/stats/players/J/Jayden_Attard.html,"Brisbane Lions (2005-2006), St Kilda (2007)","Attard, Jayden","['Brisbane Lions (2005-2006)', ' St Kilda (2007)']",2005,2007
attam001,Attard,Mark,https://afltables.com/afl/stats/players/M/Mark_Attard.html,North Melbourne (1992),"Attard, Mark",['North Melbourne (1992)'],1992,1992
attes101,Attenborough,Stan,https://afltables.com/afl/stats/players/S/Stan_Attenborough.html,North Melbourne (1943-1944),"Attenborough, Stan",['North Melbourne (1943-1944)'],1943,1944
aubrb101,Aubrey,Bob,https://afltables.com/afl/stats/players/B/Bob_Aubrey.html,St Kilda (1945),"Aubrey, Bob",['St Kilda (1945)'],1945,1945
aubrg101,Aubrey,Graeme,https://afltables.com/afl/stats/players/G/Graeme_Aubrey.html,Melbourne (1968),"Aubrey, Graeme",['Melbourne (1968)'],1968,1968
auchr101,Auchettl,Ron,https://afltables.com/afl/stats/players/R/Ron_Auchettl.html,Carlton (1966-1969),"Auchettl, Ron",['Carlton (1966-1969)'],1966,1969
audap101,Audas,Pat,https://afltables.com/afl/stats/players/P/Pat_Audas.html,Richmond (1952-1954),"Audas, Pat",['Richmond (1952-1954)'],1952,1954
audsj101,Audsley,Jack,https://afltables.com/afl/stats/players/J/Jack_Audsley.html,Geelong (1915),"Audsley, Jack",['Geelong (1915)'],1915,1915
aumat101,Aumann,Ted,https://afltables.com/afl/stats/players/T/Ted_Aumann.html,Richmond (1919),"Aumann, Ted",['Richmond (1919)'],1919,1919
aurie101,Aurish,Ern,https://afltables.com/afl/stats/players/E/Ern_Aurish.html,St Kilda (1901),"Aurish, Ern",['St Kilda (1901)'],1901,1901
austb101,Austen,Bob,https://afltables.com/afl/stats/players/B/Bob_Austen.html,Hawthorn (1942),"Austen, Bob",['Hawthorn (1942)'],1942,1942
austc102,Austen,Cec,https://afltables.com/afl/stats/players/C/Cec_Austen.html,Hawthorn (1942),"Austen, Cec",['Hawthorn (1942)'],1942,1942
austc101,Austen,Colin,https://afltables.com/afl/stats/players/C/Colin_Austen.html,"Hawthorn (1940-1949), Richmond (1950-1952)","Austen, Colin","['Hawthorn (1940-1949)', ' Richmond (1950-1952)']",1940,1952
austg102,Austen,Geoffrey,https://afltables.com/afl/stats/players/G/Geoffrey_Austen.html,"Fitzroy (1972-1978), Collingwood (1979-1981)","Austen, Geoffrey","['Fitzroy (1972-1978)', ' Collingwood (1979-1981)']",1972,1981
austg101,Austin,Graeme,https://afltables.com/afl/stats/players/G/Graeme_Austin.html,Western Bulldogs (1970-1974),"Austin, Graeme",['Western Bulldogs (1970-1974)'],1970,1974
austj102,Austin,Jack,https://afltables.com/afl/stats/players/J/Jack_Austin.html,"St Kilda (1966), Fitzroy (1968)","Austin, Jack","['St Kilda (1966)', ' Fitzroy (1968)']",1966,1968
austj101,Austin,John,https://afltables.com/afl/stats/players/J/John_Austin.html,Sydney (1930-1938),"Austin, John",['Sydney (1930-1938)'],1930,1938
austl001,Austin,Logan,https://afltables.com/afl/stats/players/L/Logan_Austin.html,"Port Adelaide (2016-2017), St Kilda (2018)","Austin, Logan","['Port Adelaide (2016-2017)', ' St Kilda (2018)']",2016,2018
austm001,Austin,Mark,https://afltables.com/afl/stats/players/M/Mark_Austin.html,"Carlton (2007-2011), Western Bulldogs (2012-2014)","Austin, Mark","['Carlton (2007-2011)', ' Western Bulldogs (2012-2014)']",2007,2014
austm002,Austin,Matt,https://afltables.com/afl/stats/players/M/Matt_Austin.html,Brisbane Lions (2009-2011),"Austin, Matt",['Brisbane Lions (2009-2011)'],2009,2011
austr001,Austin,Rod,https://afltables.com/afl/stats/players/R/Rod_Austin.html,Carlton (1972-1985),"Austin, Rod",['Carlton (1972-1985)'],1972,1985
averb101,Avery,Bert,https://afltables.com/afl/stats/players/B/Bert_Avery.html,"Sydney (1927-1930), Melbourne (1931-1933)","Avery, Bert","['Sydney (1927-1930)', ' Melbourne (1931-1933)']",1927,1933
ayerf101,Ayers,Fred,https://afltables.com/afl/stats/players/F/Fred_Ayers.html,Carlton (1937-1938),"Ayers, Fred",['Carlton (1937-1938)'],1937,1938
aylea101,Aylett,Allen,https://afltables.com/afl/stats/players/A/Allen_Aylett.html,North Melbourne (1952-1964),"Aylett, Allen",['North Melbourne (1952-1964)'],1952,1964
aylek001,Aylett,Kurt,https://afltables.com/afl/stats/players/K/Kurt_Aylett.html,"Greater Western Sydney (2012), Essendon (2014)","Aylett, Kurt","['Greater Western Sydney (2012)', ' Essendon (2014)']",2012,2014
aylib101,Ayling,Bill,https://afltables.com/afl/stats/players/B/Bill_Ayling.html,Collingwood (1903),"Ayling, Bill",['Collingwood (1903)'],1903,1903
aylwh101,Aylwin,Harry,https://afltables.com/afl/stats/players/H/Harry_Aylwin.html,St Kilda (1897-1899),"Aylwin, Harry",['St Kilda (1897-1899)'],1897,1899
ayred101,Ayres,Doug,https://afltables.com/afl/stats/players/D/Doug_Ayres.html,Western Bulldogs (1931),"Ayres, Doug",['Western Bulldogs (1931)'],1931,1931
ayreg001,Ayres,Gary,https://afltables.com/afl/stats/players/G/Gary_Ayres.html,Hawthorn (1978-1993),"Ayres, Gary",['Hawthorn (1978-1993)'],1978,1993
backb101,Backhouse,Brian,https://afltables.com/afl/stats/players/B/Brian_Backhouse.html,North Melbourne (1968),"Backhouse, Brian",['North Melbourne (1968)'],1968,1968
backf101,Backway,Fred,https://afltables.com/afl/stats/players/F/Fred_Backway.html,"Sydney (1933-1934), Melbourne (1935-1937), Fitzroy (1938)","Backway, Fred","['Sydney (1933-1934)', ' Melbourne (1935-1937)', ' Fitzroy (1938)']",1933,1938
backb002,Backwell,Brett,https://afltables.com/afl/stats/players/B/Brett_Backwell.html,Carlton (1999-2001),"Backwell, Brett",['Carlton (1999-2001)'],1999,2001
baggj101,Baggott,Jack,https://afltables.com/afl/stats/players/J/Jack_Baggott.html,"Richmond (1927-1935), Essendon (1936-1937)","Baggott, Jack","['Richmond (1927-1935)', ' Essendon (1936-1937)']",1927,1937
baggr101,Baggott,Ron,https://afltables.com/afl/stats/players/R/Ron_Baggott.html,Melbourne (1935-1945),"Baggott, Ron",['Melbourne (1935-1945)'],1935,1945
bagls101,Bagley,Seddon,https://afltables.com/afl/stats/players/S/Seddon_Bagley.html,Western Bulldogs (1925-1926),"Bagley, Seddon",['Western Bulldogs (1925-1926)'],1925,1926
bagll101,Baglin,Lindsay,https://afltables.com/afl/stats/players/L/Lindsay_Baglin.html,"Western Bulldogs (1947), North Melbourne (1949)","Baglin, Lindsay","['Western Bulldogs (1947)', ' North Melbourne (1949)']",1947,1949
bagum001,Baguley,Mark,https://afltables.com/afl/stats/players/M/Mark_Baguley.html,Essendon (2012-2019),"Baguley, Mark",['Essendon (2012-2019)'],2012,2019
bahec101,Bahen,Con,https://afltables.com/afl/stats/players/C/Con_Bahen.html,St Kilda (1927-1929),"Bahen, Con",['St Kilda (1927-1929)'],1927,1929
baheg101,Bahen,Gerry,https://afltables.com/afl/stats/players/G/Gerry_Bahen.html,North Melbourne (1951),"Bahen, Gerry",['North Melbourne (1951)'],1951,1951
bahej101,Bahen,John,https://afltables.com/afl/stats/players/J/John_Bahen.html,Fitzroy (1962-1967),"Bahen, John",['Fitzroy (1962-1967)'],1962,1967
bailr001,Bail,Rohan,https://afltables.com/afl/stats/players/R/Rohan_Bail.html,Melbourne (2009-2015),"Bail, Rohan",['Melbourne (2009-2015)'],2009,2015
bailb101,Bailes,Barclay,https://afltables.com/afl/stats/players/B/Barclay_Bailes.html,Fitzroy (1905-1909),"Bailes, Barclay",['Fitzroy (1905-1909)'],1905,1909
baile101,Bailes,Ernie,https://afltables.com/afl/stats/players/E/Ernie_Bailes.html,Collingwood (1909),"Bailes, Ernie",['Collingwood (1909)'],1909,1909
bailb002,Bailey,Bret,https://afltables.com/afl/stats/players/B/Bret_Bailey.html,"Melbourne (1984-1989), Geelong (1990)","Bailey, Bret","['Melbourne (1984-1989)', ' Geelong (1990)']",1984,1990
baild001,Bailey,Dean,https://afltables.com/afl/stats/players/D/Dean_Bailey.html,Essendon (1986-1992),"Bailey, Dean",['Essendon (1986-1992)'],1986,1992
baild002,Bailey,Doug,https://afltables.com/afl/stats/players/D/Doug_Bailey.html,St Kilda (1994-1995),"Bailey, Doug",['St Kilda (1994-1995)'],1994,1995
bailg101,Bailey,George,https://afltables.com/afl/stats/players/G/George_Bailey.html,Carlton (1941-1948),"Bailey, George",['Carlton (1941-1948)'],1941,1948
bailj101,Bailey,Joe,https://afltables.com/afl/stats/players/J/Joe_Bailey.html,Geelong (1941-1949),"Bailey, Joe",['Geelong (1941-1949)'],1941,1949
bailm001,Bailey,Max,https://afltables.com/afl/stats/players/M/Max_Bailey.html,Hawthorn (2006-2013),"Bailey, Max",['Hawthorn (2006-2013)'],2006,2013
bailz001,Bailey,Zac,https://afltables.com/afl/stats/players/Z/Zac_Bailey.html,Brisbane Lions (2018-2019),"Bailey, Zac",['Brisbane Lions (2018-2019)'],2018,2019
baill101,Bailiff,Les,https://afltables.com/afl/stats/players/L/Les_Bailiff.html,Geelong (1898-1903),"Bailiff, Les",['Geelong (1898-1903)'],1898,1903
baind001,Bain,David,https://afltables.com/afl/stats/players/D/David_Bain.html,"Brisbane Bears (1989-1993), Fitzroy (1994)","Bain, David","['Brisbane Bears (1989-1993)', ' Fitzroy (1994)']",1989,1994
bainf101,Bain,Frank,https://afltables.com/afl/stats/players/F/Frank_Bain.html,Richmond (1979),"Bain, Frank",['Richmond (1979)'],1979,1979
baird101,Baird,Des,https://afltables.com/afl/stats/players/D/Des_Baird.html,"Sydney (1908-1909), St Kilda (1912-1914)","Baird, Des","['Sydney (1908-1909)', ' St Kilda (1912-1914)']",1908,1914
baird102,Baird,Doug,https://afltables.com/afl/stats/players/D/Doug_Baird.html,Carlton (1969-1970),"Baird, Doug",['Carlton (1969-1970)'],1969,1970
bairj101,Baird,Jim,https://afltables.com/afl/stats/players/J/Jim_Baird.html,Carlton (1941-1951),"Baird, Jim",['Carlton (1941-1951)'],1941,1951
bairj002,Baird,John,https://afltables.com/afl/stats/players/J/John_Baird.html,North Melbourne (2002-2005),"Baird, John",['North Melbourne (2002-2005)'],2002,2005
bairt101,Baird,Tom,https://afltables.com/afl/stats/players/T/Tom_Baird.html,St Kilda (1910-1911),"Baird, Tom",['St Kilda (1910-1911)'],1910,1911
bairt002,Baird,Travis,https://afltables.com/afl/stats/players/T/Travis_Baird.html,"Brisbane Lions (2005), Western Bulldogs (2006)","Baird, Travis","['Brisbane Lions (2005)', ' Western Bulldogs (2006)']",2005,2006
bairm001,Bairstow,Mark,https://afltables.com/afl/stats/players/M/Mark_Bairstow.html,Geelong (1987-1994),"Bairstow, Mark",['Geelong (1987-1994)'],1987,1994
bakeb101,Baker,Bruce,https://afltables.com/afl/stats/players/B/Bruce_Baker.html,Fitzroy (1969-1970),"Baker, Bruce",['Fitzroy (1969-1970)'],1969,1970
bakec101,Baker,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Baker.html,St Kilda (1902-1906),"Baker, Charlie",['St Kilda (1902-1906)'],1902,1906
bakee101,Baker,Edward,https://afltables.com/afl/stats/players/E/Edward_Baker.html,"Carlton (1920), Collingwood (1922-1932), Geelong (1927-1932), Western Bulldogs (1934)","Baker, Edward","['Carlton (1920)', ' Collingwood (1922-1932)', ' Geelong (1927-1932)', ' Western Bulldogs (1934)']",1920,1934
bakeg101,Baker,Garry,https://afltables.com/afl/stats/players/G/Garry_Baker.html,"Western Bulldogs (1972-1973), Melbourne (1974-1981), Sydney (1983)","Baker, Garry","['Western Bulldogs (1972-1973)', ' Melbourne (1974-1981)', ' Sydney (1983)']",1972,1983
bakeh102,Baker,Harry,https://afltables.com/afl/stats/players/H/Harry_Baker.html,Western Bulldogs (1926-1934),"Baker, Harry",['Western Bulldogs (1926-1934)'],1926,1934
bakeh101,Baker,Herb,https://afltables.com/afl/stats/players/H/Herb_Baker.html,St Kilda (1910),"Baker, Herb",['St Kilda (1910)'],1910,1910
bakei101,Baker,Ian,https://afltables.com/afl/stats/players/I/Ian_Baker.html,"St Kilda (1976-1979), Richmond (1980)","Baker, Ian","['St Kilda (1976-1979)', ' Richmond (1980)']",1976,1980
bakej101,Baker,Jack,https://afltables.com/afl/stats/players/J/Jack_Baker0.html,Geelong (1901-1902),"Baker, Jack",['Geelong (1901-1902)'],1901,1902
bakej102,Baker,Jack,https://afltables.com/afl/stats/players/J/Jack_Baker1.html,Geelong (1913-1917),"Baker, Jack",['Geelong (1913-1917)'],1913,1917
bakej103,Baker,John,https://afltables.com/afl/stats/players/J/John_Baker.html,North Melbourne (1938-1940),"Baker, John",['North Melbourne (1938-1940)'],1938,1940
bakek101,Baker,Ken,https://afltables.com/afl/stats/players/K/Ken_Baker.html,St Kilda (1965-1966),"Baker, Ken",['St Kilda (1965-1966)'],1965,1966
bakel001,Baker,Leon,https://afltables.com/afl/stats/players/L/Leon_Baker.html,Essendon (1984-1988),"Baker, Leon",['Essendon (1984-1988)'],1984,1988
bakel002,Baker,Liam,https://afltables.com/afl/stats/players/L/Liam_Baker.html,Richmond (2018-2019),"Baker, Liam",['Richmond (2018-2019)'],2018,2019
baken102,Baker,Noel,https://afltables.com/afl/stats/players/N/Noel_Baker.html,Melbourne (1953-1955),"Baker, Noel",['Melbourne (1953-1955)'],1953,1955
baken101,Baker,Norm,https://afltables.com/afl/stats/players/N/Norm_Baker.html,Essendon (1937-1941),"Baker, Norm",['Essendon (1937-1941)'],1937,1941
bakeo001,Baker,Oskar,https://afltables.com/afl/stats/players/O/Oskar_Baker.html,Melbourne (2019),"Baker, Oskar",['Melbourne (2019)'],2019,2019
bakep101,Baker,Peter,https://afltables.com/afl/stats/players/P/Peter_Baker.html,Melbourne (1960),"Baker, Peter",['Melbourne (1960)'],1960,1960
bakep102,Baker,Phil,https://afltables.com/afl/stats/players/P/Phil_Baker.html,"North Melbourne (1971-1979), Geelong (1975)","Baker, Phil","['North Melbourne (1971-1979)', ' Geelong (1975)']",1971,1975
baker101,Baker,Reg,https://afltables.com/afl/stats/players/R/Reg_Baker.html,"Collingwood (1922-1928), Richmond (1928)","Baker, Reg","['Collingwood (1922-1928)', ' Richmond (1928)']",1922,1928
bakes101,Baker,Sam,https://afltables.com/afl/stats/players/S/Sam_Baker.html,Fitzroy (1902-1903),"Baker, Sam",['Fitzroy (1902-1903)'],1902,1903
bakes102,Baker,Selwyn,https://afltables.com/afl/stats/players/S/Selwyn_Baker.html,"North Melbourne (1931-1934), Collingwood (1934)","Baker, Selwyn","['North Melbourne (1931-1934)', ' Collingwood (1934)']",1931,1934
bakes003,Baker,Steven,https://afltables.com/afl/stats/players/S/Steven_Baker.html,St Kilda (1999-2011),"Baker, Steven",['St Kilda (1999-2011)'],1999,2011
baldd101,Baldock,Darrel,https://afltables.com/afl/stats/players/D/Darrel_Baldock.html,St Kilda (1962-1968),"Baldock, Darrel",['St Kilda (1962-1968)'],1962,1968
balda101,Baldwin,Allan,https://afltables.com/afl/stats/players/A/Allan_Baldwin.html,Hawthorn (1949),"Baldwin, Allan",['Hawthorn (1949)'],1949,1949
baldj001,Baldwin,Jason,https://afltables.com/afl/stats/players/J/Jason_Baldwin.html,"Fitzroy (1989-1996), Richmond (1997)","Baldwin, Jason","['Fitzroy (1989-1996)', ' Richmond (1997)']",1989,1997
baldm001,Baldwin,Marcus,https://afltables.com/afl/stats/players/M/Marcus_Baldwin.html,Geelong (2000-2001),"Baldwin, Marcus",['Geelong (2000-2001)'],2000,2001
baldp001,Baldwin,Peter,https://afltables.com/afl/stats/players/P/Peter_Baldwin.html,Geelong (1987-1990),"Baldwin, Peter",['Geelong (1987-1990)'],1987,1990
baldr101,Baldwin,Roy,https://afltables.com/afl/stats/players/R/Roy_Baldwin.html,Hawthorn (1944-1950),"Baldwin, Roy",['Hawthorn (1944-1950)'],1944,1950
balfr101,Balfe,Rupert,https://afltables.com/afl/stats/players/R/Rupert_Balfe.html,University (1909-1911),"Balfe, Rupert",['University (1909-1911)'],1909,1911
balfd101,Balfour,Don,https://afltables.com/afl/stats/players/D/Don_Balfour.html,"Collingwood (1938-1945), Richmond (1945-1946)","Balfour, Don","['Collingwood (1938-1945)', ' Richmond (1945-1946)']",1938,1946
balhj101,Balharry,Jim,https://afltables.com/afl/stats/players/J/Jim_Balharry.html,Carlton (1898),"Balharry, Jim",['Carlton (1898)'],1898,1898
balih001,Balic,Harley,https://afltables.com/afl/stats/players/H/Harley_Balic.html,Fremantle (2017),"Balic, Harley",['Fremantle (2017)'],2017,2017
balka001,Balkwill,Andrew,https://afltables.com/afl/stats/players/A/Andrew_Balkwill.html,Carlton (1997),"Balkwill, Andrew",['Carlton (1997)'],1997,1997
ballf101,Ball,Fred,https://afltables.com/afl/stats/players/F/Fred_Ball.html,Essendon (1897),"Ball, Fred",['Essendon (1897)'],1897,1897
ballh101,Ball,Harold,https://afltables.com/afl/stats/players/H/Harold_Ball.html,Melbourne (1939-1940),"Ball, Harold",['Melbourne (1939-1940)'],1939,1940
ballj003,Ball,Jason,https://afltables.com/afl/stats/players/J/Jason_Ball.html,"West Coast (1992-1999), Sydney (2000-2005)","Ball, Jason","['West Coast (1992-1999)', ' Sydney (2000-2005)']",1992,2005
ballj101,Ball,Jock,https://afltables.com/afl/stats/players/J/Jock_Ball.html,Melbourne (1935-1937),"Ball, Jock",['Melbourne (1935-1937)'],1935,1937
balll001,Ball,Luke,https://afltables.com/afl/stats/players/L/Luke_Ball.html,"St Kilda (2003-2009), Collingwood (2010-2014)","Ball, Luke","['St Kilda (2003-2009)', ' Collingwood (2010-2014)']",2003,2014
ballm002,Ball,Matthew,https://afltables.com/afl/stats/players/M/Matthew_Ball.html,Hawthorn (2004-2006),"Ball, Matthew",['Hawthorn (2004-2006)'],2004,2006
ballr101,Ball,Ray,https://afltables.com/afl/stats/players/R/Ray_Ball.html,"Richmond (1969-1970), Sydney (1971-1974)","Ball, Ray","['Richmond (1969-1970)', ' Sydney (1971-1974)']",1969,1974
ballf102,Ballantyne,Frank,https://afltables.com/afl/stats/players/F/Frank_Ballantyne.html,Fitzroy (1916),"Ballantyne, Frank",['Fitzroy (1916)'],1916,1916
ballh002,Ballantyne,Hayden,https://afltables.com/afl/stats/players/H/Hayden_Ballantyne.html,Fremantle (2009-2019),"Ballantyne, Hayden",['Fremantle (2009-2019)'],2009,2019
ballj002,Ballantyne,Jon,https://afltables.com/afl/stats/players/J/Jon_Ballantyne.html,"Western Bulldogs (1990-1993), Collingwood (1994-1995)","Ballantyne, Jon","['Western Bulldogs (1990-1993)', ' Collingwood (1994-1995)']",1990,1995
ballm101,Ballantyne,Max,https://afltables.com/afl/stats/players/M/Max_Ballantyne.html,Collingwood (1966),"Ballantyne, Max",['Collingwood (1966)'],1966,1966
ballc001,Ballard,Charlie,https://afltables.com/afl/stats/players/C/Charlie_Ballard.html,Gold Coast (2018-2019),"Ballard, Charlie",['Gold Coast (2018-2019)'],2018,2019
ballj004,Ballard,Jacob,https://afltables.com/afl/stats/players/J/Jacob_Ballard.html,Fremantle (2015),"Ballard, Jacob",['Fremantle (2015)'],2015,2015
balmc101,Balme,Craig,https://afltables.com/afl/stats/players/C/Craig_Balme.html,Richmond (1983),"Balme, Craig",['Richmond (1983)'],1983,1983
balmg101,Balme,Gerry,https://afltables.com/afl/stats/players/G/Gerry_Balme.html,St Kilda (1902-1915),"Balme, Gerry",['St Kilda (1902-1915)'],1902,1915
balmn101,Balme,Neil,https://afltables.com/afl/stats/players/N/Neil_Balme.html,Richmond (1970-1979),"Balme, Neil",['Richmond (1970-1979)'],1970,1979
baltn001,Balta,Noah,https://afltables.com/afl/stats/players/N/Noah_Balta.html,Richmond (2019),"Balta, Noah",['Richmond (2019)'],2019,2019
bambl001,Bamblett,Les,https://afltables.com/afl/stats/players/L/Les_Bamblett.html,"Melbourne (1983), Western Bulldogs (1984-1988)","Bamblett, Les","['Melbourne (1983)', ' Western Bulldogs (1984-1988)']",1983,1988
bamff101,Bamford,Fred,https://afltables.com/afl/stats/players/F/Fred_Bamford.html,Fitzroy (1911-1919),"Bamford, Fred",['Fitzroy (1911-1919)'],1911,1919
bamfg101,Bamford,Graham,https://afltables.com/afl/stats/players/G/Graham_Bamford.html,Richmond (1964),"Bamford, Graham",['Richmond (1964)'],1964,1964
bamfr101,Bamford,Ray,https://afltables.com/afl/stats/players/R/Ray_Bamford.html,"North Melbourne (1942), Geelong (1944)","Bamford, Ray","['North Melbourne (1942)', ' Geelong (1944)']",1942,1944
bamfs001,Bamford,Scott,https://afltables.com/afl/stats/players/S/Scott_Bamford.html,"Fitzroy (1996), Brisbane Lions (1997-1998), Geelong (1999)","Bamford, Scott","['Fitzroy (1996)', ' Brisbane Lions (1997-1998)', ' Geelong (1999)']",1996,1999
banbv101,Banbury,Vern,https://afltables.com/afl/stats/players/V/Vern_Banbury.html,St Kilda (1909-1910),"Banbury, Vern",['St Kilda (1909-1910)'],1909,1910
bandd001,Bandy,Daniel,https://afltables.com/afl/stats/players/D/Daniel_Bandy.html,"Fremantle (1995-2001), Western Bulldogs (2002-2005)","Bandy, Daniel","['Fremantle (1995-2001)', ' Western Bulldogs (2002-2005)']",1995,2005
banfb001,Banfield,Bailey,https://afltables.com/afl/stats/players/B/Bailey_Banfield.html,Fremantle (2018-2019),"Banfield, Bailey",['Fremantle (2018-2019)'],2018,2019
banfd001,Banfield,Drew,https://afltables.com/afl/stats/players/D/Drew_Banfield.html,West Coast (1993-2006),"Banfield, Drew",['West Coast (1993-2006)'],1993,2006
banfp001,Banfield,Peter,https://afltables.com/afl/stats/players/P/Peter_Banfield.html,"Essendon (1984-1986), Brisbane Bears (1987-1989)","Banfield, Peter","['Essendon (1984-1986)', ' Brisbane Bears (1987-1989)']",1984,1989
banfr101,Banfield,Ron,https://afltables.com/afl/stats/players/R/Ron_Banfield.html,St Kilda (1952),"Banfield, Ron",['St Kilda (1952)'],1952,1952
banft001,Banfield,Todd,https://afltables.com/afl/stats/players/T/Todd_Banfield.html,Brisbane Lions (2010-2012),"Banfield, Todd",['Brisbane Lions (2010-2012)'],2010,2012
bania001,Banik,Anthony,https://afltables.com/afl/stats/players/A/Anthony_Banik.html,Richmond (1990-1994),"Banik, Anthony",['Richmond (1990-1994)'],1990,1994
bankd001,Banks,Denis,https://afltables.com/afl/stats/players/D/Denis_Banks.html,Collingwood (1979-1991),"Banks, Denis",['Collingwood (1979-1991)'],1979,1991
bankm001,Banks,Matthew,https://afltables.com/afl/stats/players/M/Matthew_Banks.html,Essendon (1997-1998),"Banks, Matthew",['Essendon (1997-1998)'],1997,1998
bankt101,Banks,Tom,https://afltables.com/afl/stats/players/T/Tom_Banks.html,Fitzroy (1897),"Banks, Tom",['Fitzroy (1897)'],1897,1897
bannm001,Banner,Mitchell,https://afltables.com/afl/stats/players/M/Mitchell_Banner.html,Port Adelaide (2010-2011),"Banner, Mitchell",['Port Adelaide (2010-2011)'],2010,2011
bannh101,Bannister,Horrie,https://afltables.com/afl/stats/players/H/Horrie_Bannister.html,"St Kilda (1922-1923), Richmond (1924)","Bannister, Horrie","['St Kilda (1922-1923)', ' Richmond (1924)']",1922,1924
bannj001,Bannister,Jordan,https://afltables.com/afl/stats/players/J/Jordan_Bannister.html,"Essendon (2001-2003), Carlton (2004-2009)","Bannister, Jordan","['Essendon (2001-2003)', ' Carlton (2004-2009)']",2001,2009
bantc101,Bant,Chris,https://afltables.com/afl/stats/players/C/Chris_Bant.html,"St Kilda (1907-1908), Geelong (1912)","Bant, Chris","['St Kilda (1907-1908)', ' Geelong (1912)']",1907,1912
banth101,Bant,Horrie,https://afltables.com/afl/stats/players/H/Horrie_Bant.html,"St Kilda (1906-1909), Essendon (1910)","Bant, Horrie","['St Kilda (1906-1909)', ' Essendon (1910)']",1906,1910
baptn101,Baptiste,Ned,https://afltables.com/afl/stats/players/N/Ned_Baptiste.html,Sydney (1903),"Baptiste, Ned",['Sydney (1903)'],1903,1903
baquj101,Baquie,Jack,https://afltables.com/afl/stats/players/J/Jack_Baquie.html,"Melbourne (1907-1920), Carlton (1909-1913)","Baquie, Jack","['Melbourne (1907-1920)', ' Carlton (1909-1913)']",1907,1913
barar102,Barassi,Ron,https://afltables.com/afl/stats/players/R/Ron_Barassi0.html,"Melbourne (1953-1964), Carlton (1965-1969)","Barassi, Ron","['Melbourne (1953-1964)', ' Carlton (1965-1969)']",1953,1969
barar101,Barassi,Ron,https://afltables.com/afl/stats/players/R/Ron_Barassi1.html,Melbourne (1936-1940),"Barassi, Ron",['Melbourne (1936-1940)'],1936,1940
barbc101,Barbary,Craig,https://afltables.com/afl/stats/players/C/Craig_Barbary.html,Essendon (1979),"Barbary, Craig",['Essendon (1979)'],1979,1979
barbe101,Barber,Ernie,https://afltables.com/afl/stats/players/E/Ernie_Barber.html,Sydney (1918-1919),"Barber, Ernie",['Sydney (1918-1919)'],1918,1919
barbg101,Barber,Geoff,https://afltables.com/afl/stats/players/G/Geoff_Barber.html,Essendon (1959-1960),"Barber, Geoff",['Essendon (1959-1960)'],1959,1960
barcb101,Barclay,Brian,https://afltables.com/afl/stats/players/B/Brian_Barclay.html,Fitzroy (1957-1962),"Barclay, Brian",['Fitzroy (1957-1962)'],1957,1962
barcl101,Barclay,Lionel,https://afltables.com/afl/stats/players/L/Lionel_Barclay.html,Geelong (1944-1945),"Barclay, Lionel",['Geelong (1944-1945)'],1944,1945
barcs101,Barclay,Stuart,https://afltables.com/afl/stats/players/S/Stuart_Barclay.html,Essendon (1969-1973),"Barclay, Stuart",['Essendon (1969-1973)'],1969,1973
bardk001,Bardsley,Kristian,https://afltables.com/afl/stats/players/K/Kristian_Bardsley.html,"North Melbourne (1992-1993), St Kilda (1994-1998)","Bardsley, Kristian","['North Melbourne (1992-1993)', ' St Kilda (1994-1998)']",1992,1998
barea101,Barelli,Alan,https://afltables.com/afl/stats/players/A/Alan_Barelli.html,Hawthorn (1940-1942),"Barelli, Alan",['Hawthorn (1940-1942)'],1940,1942
barhb101,Barham,Billy,https://afltables.com/afl/stats/players/B/Billy_Barham.html,Melbourne (1974-1975),"Barham, Billy",['Melbourne (1974-1975)'],1974,1975
barhj101,Barham,Jamie,https://afltables.com/afl/stats/players/J/Jamie_Barham.html,"Melbourne (1981), Western Bulldogs (1982)","Barham, Jamie","['Melbourne (1981)', ' Western Bulldogs (1982)']",1981,1982
barhj002,Barham,Jaxson,https://afltables.com/afl/stats/players/J/Jaxson_Barham.html,Collingwood (2009-2010),"Barham, Jaxson",['Collingwood (2009-2010)'],2009,2010
barhr001,Barham,Ricky,https://afltables.com/afl/stats/players/R/Ricky_Barham.html,Collingwood (1977-1986),"Barham, Ricky",['Collingwood (1977-1986)'],1977,1986
baria001,Barich,Adrian,https://afltables.com/afl/stats/players/A/Adrian_Barich.html,West Coast (1987-1992),"Barich, Adrian",['West Coast (1987-1992)'],1987,1992
