playerID,1%,BH,BO,BR,CG,CL,CM,CP,DI,FA,FF,GA,GL,HB,HO,IF,KI,MI,MK,RB,TK,UP,name_last,name_first,first_year,last_year
curtj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Curtin,John,1947,1947
curtp002,0,0,0,0,0,0,0,0,17,1,2,0,0,5,0,0,12,0,5,0,0,0,Curtain,Peter,1984,1985
curtp101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Curtis,Peter,1955,1955
curyc101,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,Curyer,Clarrie,1935,1941
cusaj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cusack,Jim,1953,1953
cusat101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Cusack,Ted,1930,1933
cutha101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cuthbertson,Alex,1956,1956
cuthd001,0,27,0,2,0,0,0,0,394,37,37,0,43,85,0,0,309,0,120,0,42,0,Cuthbertson,Darren,1991,1993
cutlb101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Cutler,Bill,1930,1931
cutlt001,95,31,40,1,145,62,10,283,1202,38,22,18,32,426,1,195,776,27,313,211,112,855,Cutler,Tom,2014,2019
cuttf101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Cutter,Frank,1941,1941
cuzed101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Cuzens,Dave,1957,1961
cuzzj001,0,0,0,0,0,0,0,0,10,4,1,0,0,2,0,0,8,0,0,0,0,0,Cuzzupe,John,1992,1992
czerp001,0,7,0,0,0,0,0,0,449,53,73,0,6,136,1,0,313,0,99,0,35,0,Czerkaski,Peter,1985,1990
da rs001,0,10,0,1,0,0,0,0,687,69,72,0,5,209,2,0,478,0,105,0,93,0,Da Rui,Steven,1988,1991
daffm101,0,0,0,4,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,Daffey,Mark,1930,1933
daffn001,25,165,51,31,142,299,5,379,2872,178,108,0,182,568,7,447,2304,14,414,89,190,642,Daffy,Nick,1992,2002
dahll001,175,101,43,35,362,412,37,1529,3508,120,182,102,116,1945,0,516,1563,78,488,152,735,1991,Dahlhaus,Luke,2011,2019
daicj001,8,3,3,0,30,14,1,56,177,5,17,5,6,80,0,21,97,7,38,10,49,120,Daicos,Josh,2017,2018
daicp001,0,364,0,60,0,0,0,0,4532,364,478,0,557,1128,13,0,3404,0,681,0,143,0,Daicos,Peter,1979,1993
daill101,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,Daily,Lou,1933,1934
dal n001,594,116,524,140,624,1175,60,2849,7422,143,347,176,157,3193,209,1063,4229,93,1200,753,1188,4463,Dal Santo,Nick,2002,2016
dalea002,0,0,0,0,0,0,0,0,28,6,3,0,0,12,1,0,16,0,8,0,0,0,Dale,Andrew,1986,1986
dalea101,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Dale,Alan,1950,1957
daleb001,28,25,5,0,75,46,9,178,562,26,21,17,32,244,0,82,318,23,119,37,62,388,Dale,Bailey,2015,2018
dalef001,0,0,0,0,0,0,0,1,7,0,0,0,1,2,1,0,5,1,2,0,3,6,Dale,Frazer,2012,2012
dalgj101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dalgleish,John,1960,1961
dalgl001,1,0,2,0,4,4,0,7,42,2,1,2,1,11,0,7,31,0,14,7,2,33,Dalgleish,Lauchlan,2013,2013
dalia101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Dalitz,Alwin,1922,1922
dalkb101,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,Dalkin,Bill,1944,1949
dalkc001,0,6,0,0,0,0,0,0,231,28,18,0,12,83,7,0,148,0,51,0,0,0,Dalkin,Chris,1982,1985
dallc101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Dall,Clarrie,1911,1912
dallg101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Dalley,Geoff,1938,1939
dalrs101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalrymple,Syd,1902,1902
daltb101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Dalton,Bill,1898,1902
daltb102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalton,Bert,1909,1915
daltd101,0,0,0,0,0,0,0,0,12,1,2,0,6,3,0,0,9,0,2,0,0,0,Dalton,Denis,1964,1965
dalte101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Dalton,Eric,1932,1934
daltj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalton,Jack,1897,1900
daltj102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Dalton,Jim,1927,1928
daltj103,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Dalton,Johnny,1943,1943
daltm101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dalton,Michael,1899,1899
daltp101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Dalton,Pat,1941,1945
dalwp101,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,Dalwood,Peter,1945,1945
dalya101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daly,Albert,1925,1925
dalya102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Daly,Alan,1951,1951
dalyb101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Daly,Bill,1913,1919
dalyg101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Daly,Gerry,1939,1946
dalyh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daly,Harold,1942,1946
dalyj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daly,John,1914,1914
dalzb001,21,5,32,2,80,37,4,216,835,24,37,22,23,422,0,97,413,11,211,66,110,625,Dalziell,Bradd,2008,2013
dammp101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Damman,Percy,1898,1898
dancj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danckert,Jack,1944,1947
dandj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dando,Johnny,1898,1901
dangg101,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,Dangerfield,Gordon,1905,1919
dangp001,316,200,180,182,757,1269,210,3167,5584,259,395,141,266,2692,130,1100,2892,213,882,260,912,2503,Dangerfield,Patrick,2008,2019
dania001,0,84,0,22,0,0,0,0,2746,240,311,0,80,935,131,0,1811,0,810,0,125,0,Daniher,Anthony,1981,1994
dania002,0,22,0,0,0,0,0,0,553,41,38,0,21,68,1,0,485,0,114,0,0,0,Daniels,Allen,1985,1986
danib001,11,9,4,0,22,7,2,86,189,10,14,16,9,98,0,38,91,4,37,2,39,108,Daniels,Brent,2018,2019
danic001,0,34,0,7,0,0,0,0,1791,100,109,0,40,766,9,0,1025,0,467,0,235,0,Daniher,Chris,1987,1997
danic002,118,23,38,2,174,122,3,517,1739,46,44,36,26,827,0,197,912,12,286,156,248,1188,Daniel,Caleb,2015,2019
danid001,15,0,0,0,6,3,3,21,55,2,3,0,0,17,0,4,38,0,23,19,6,34,Daniher,Darcy,2008,2009
danig001,0,1,0,0,0,0,0,0,53,5,5,0,5,25,0,0,28,0,7,0,0,0,Daniels,Greg,1986,1986
danih101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daniel,Harry,1901,1901
danij001,0,27,0,10,9,6,0,0,2885,274,326,0,30,1257,2,6,1628,0,456,4,371,0,Daniels,Jayson,1988,1995
danij002,0,21,0,0,0,0,0,0,230,18,19,0,18,88,8,0,142,0,49,0,40,0,Daniltchenko,Jason,1993,1997
danij003,177,138,22,19,320,78,180,591,1316,159,133,44,188,415,237,268,901,232,605,33,135,738,Daniher,Joe,2013,2019
danin001,0,31,0,0,0,0,0,0,1407,99,158,0,32,432,2,0,975,0,294,0,3,0,Daniher,Neale,1979,1990
danip101,0,45,0,0,0,0,0,0,984,131,174,0,54,104,55,0,880,0,364,0,0,0,Daniel,Peter,1968,1974
danis001,37,0,2,0,24,13,6,56,312,28,38,0,2,114,31,12,198,1,103,77,42,98,Daniels,Stephen,1997,2000
danit001,0,322,0,34,0,0,0,0,5278,569,619,0,469,1558,134,0,3720,0,1869,0,92,0,Daniher,Terry,1976,1992
daniv101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Daniel,Vern,1909,1912
danka101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Danks,Arthur,1912,1915
danng101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dann,Gordon,1962,1962
darbm101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Darby,Mike,1961,1962
darca001,0,0,0,0,0,0,0,0,163,13,9,0,2,69,0,0,94,0,24,0,26,0,Darcy,Anthony,1992,1996
darcd101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Darcey,Don,1958,1960
darcd102,0,56,0,0,0,0,0,0,1387,144,133,0,47,108,2,0,1279,0,524,0,0,0,Darcy,David,1963,1971
darcj101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Darcy,Jim,1897,1897
darcj102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DArcy,John,1959,1959
darcl001,259,97,41,55,401,701,214,1316,3305,338,352,41,183,1242,2406,498,2063,149,1233,184,329,1210,Darcy,Luke,1994,2007
darcs001,39,7,0,0,49,43,9,109,179,29,10,2,3,114,569,30,65,4,28,7,71,75,Darcy,Sean,2017,2019
darct002,0,66,0,5,0,0,0,0,2192,207,220,0,88,861,8,0,1331,0,652,0,77,0,Darcy,Tim,1982,1995
daren101,0,23,0,0,0,0,0,0,1224,82,152,0,23,165,0,0,1059,0,303,0,0,0,Dare,Norm,1968,1977
dargi001,0,3,0,0,0,0,0,0,111,3,7,0,1,45,0,0,66,0,9,0,14,0,Dargie,Ian,1989,1991
darkg101,0,2,0,0,0,0,0,0,10,1,0,0,8,0,6,0,10,0,5,0,0,0,Dark,Gary,1964,1966
darlj001,319,190,42,21,334,63,273,1107,2210,149,189,107,335,773,21,430,1437,356,916,29,551,1128,Darling,Jack,2011,2019
darls001,30,0,6,0,35,15,0,69,301,14,14,1,2,113,0,17,188,0,59,66,44,224,Darley,Sam,2012,2015
darrk101,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Darrigan,Kevin,1950,1956
darvt101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Darveniza,Trojan,1946,1946
dashr101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dashwood,Rob,1902,1902
davea001,184,129,290,22,376,266,25,986,2649,151,150,103,174,717,1,445,1932,70,440,222,573,1603,Davey,Aaron,2004,2013
davea002,72,79,52,3,153,100,13,492,1186,76,92,43,120,541,0,220,645,73,225,28,425,711,Davey,Alwyn,2007,2013
daveb101,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Davern,Bill,1908,1908
davec101,0,0,0,10,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,Davey,Charlie,1927,1937
davec102,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,Davey,Col,1951,1952
davec103,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Davey,Colin,1952,1959
daved101,0,32,0,0,0,0,0,0,672,49,54,0,38,96,1,0,576,0,115,0,0,0,Davenport,Don,1964,1971
daveg101,0,0,0,0,0,0,0,0,69,12,10,0,2,4,0,0,65,0,14,0,0,0,Davey,Geoff,1965,1966
daveh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davenport,Harry,1921,1921
davej001,31,18,9,6,46,24,8,129,393,14,22,18,29,197,2,68,196,18,110,16,112,268,Davenport,Jason,2009,2011
davep101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Davey,Pat,1935,1942
davet101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davey,Tom,1898,1898
davet102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davey,Ted,1917,1917
davet103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davey,Tom,1939,1939
davet104,0,0,0,0,0,0,0,0,9,0,6,0,0,1,0,0,8,0,2,0,0,0,Davey,Terry,1970,1970
davia101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidson,Alex,1897,1898
davia102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidson,Arthur,1898,1898
davia103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davison,Alick,1910,1910
davia104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davies,Alwyn,1919,1919
davia105,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Davidson,Arthur,1939,1939
davia106,0,340,0,0,0,0,0,0,4324,661,796,0,372,933,7,0,3391,0,888,0,0,0,Davis,Allan,1966,1980
davib009,0,0,0,0,0,0,0,0,15,1,1,0,1,8,14,0,7,0,6,0,2,0,Davis,Brad,1991,1993
davib010,14,3,15,0,25,21,1,53,196,8,9,3,1,61,1,40,135,2,65,20,24,149,Davies,Ben,2005,2008
davib101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Davies,Bill,1906,1909
davib102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davie,Bert,1917,1919
davib103,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,Davis,Bob,1948,1958
davib104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davies,Bill,1949,1949
davib105,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,Davie,Brian,1953,1959
davib106,0,123,0,0,0,0,0,0,4829,298,402,0,119,708,24,0,4121,0,1128,0,0,0,Davis,Barry,1961,1975
davib107,0,0,0,0,0,0,0,0,30,6,2,0,0,4,0,0,26,0,4,0,0,0,Davidson,Bruce,1969,1969
davib108,0,21,0,0,0,0,0,0,500,67,65,0,15,87,1,0,413,0,114,0,0,0,Davis,Bruce,1970,1973
davic001,0,217,0,0,0,0,0,0,2069,293,207,0,360,367,17,0,1702,0,684,0,3,0,Davis,Craig,1973,1988
davic002,31,9,7,0,29,28,5,103,262,8,14,0,17,94,0,62,168,13,74,14,35,167,Davis,Chad,2000,2002
david002,0,45,0,3,0,0,0,0,552,59,36,0,39,156,0,0,396,0,116,0,26,0,Davies,Darren,1988,1991
david101,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,Davies,Doug,1948,1950
davif101,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,Davies,Fred,1930,1934
davif102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Davies,Frank,1933,1933
davif103,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,Davies,Frank,1934,1936
davif104,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,Davies,Fred,1941,1952
davif105,0,2,0,0,0,0,0,0,2100,271,395,0,2,178,7,0,1922,0,419,0,0,0,Davis,Frank,1964,1973
davig101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidson,George,1897,1900
davig102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davie,Gordon,1924,1924
davig103,0,27,0,0,0,0,0,0,504,88,74,0,25,98,2,0,406,0,129,0,0,0,Davidson,Garry,1972,1978
davig104,0,0,0,0,0,0,0,0,13,1,2,0,0,3,11,0,10,0,7,0,0,0,Davis,Greg,1978,1981
davih101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davis,Harry,1905,1905
davih102,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,0,0,Davie,Harry,1924,1928
davih103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidson,Harold,1930,1930
davih104,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Davidson,Hec,1930,1932
davih105,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,Davies,Harold,1953,1959
davih106,0,6,0,0,0,0,0,0,592,70,69,0,5,202,0,0,390,0,74,0,0,0,Davis,Harvey,1973,1977
davii101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davidson,Irving,1951,1954
davii102,0,31,0,0,0,0,0,0,837,73,89,0,29,72,1,0,765,0,139,0,0,0,Davison,Ian,1965,1969
davij009,1,0,0,0,1,3,0,5,7,0,0,0,1,2,1,1,5,1,1,0,0,1,Davies,James,2002,2003
davij010,79,15,25,0,73,38,7,168,343,37,36,8,20,154,7,59,189,14,89,22,82,181,Davies,Justin,2002,2005
davij101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davidson,Jack,1898,1900
davij102,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Davis,Johnny,1898,1899
davij103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davie,Jack,1902,1902
davij104,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Davies,Johnny,1922,1929
davij105,0,0,0,7,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,Davidson,Jimmy,1924,1932
davij106,0,0,0,32,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,Davis,Jack,1930,1938
davij107,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davies,Jim,1949,1950
davij108,0,22,0,0,0,0,0,0,345,47,27,0,25,68,0,0,277,0,84,0,0,0,Davies,John,1966,1969
davil002,329,188,209,27,435,318,73,1246,3038,184,165,106,271,737,4,613,2301,156,694,239,621,1717,Davis,Leon,2000,2011
davil003,11,4,5,0,26,23,2,79,170,12,7,7,2,86,0,29,84,4,35,6,33,107,Davies-Uniacke,Luke,2018,2019
davil101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Davies,Laurie,1940,1940
davim003,0,4,0,0,0,0,0,0,27,2,4,0,2,6,0,0,21,0,5,0,0,0,Davis,Michael,1980,1984
davim004,36,3,6,0,28,2,2,43,135,20,9,3,1,52,0,19,83,0,34,20,46,88,Davies,Marcus,2010,2013
davim101,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Davidson,Max,1956,1956
davim102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davis,Martin,1956,1956
davin004,113,135,88,10,235,189,76,744,2117,71,80,31,235,652,8,419,1465,220,714,178,195,1362,Davis,Nick,1999,2008
davin102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davis,Norm,1927,1927
davin103,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Davies,Neil,1955,1955
davip002,0,1,0,0,0,0,0,0,169,8,8,0,3,76,0,0,93,0,34,0,13,0,Davidson,Peter,1987,1990
davip003,1026,6,14,1,319,38,108,779,1977,140,173,12,6,826,6,108,1151,6,773,423,268,1198,Davis,Phil,2010,2019
davip101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davison,Peter,1964,1964
davir006,31,17,8,0,68,29,6,165,414,20,23,17,19,153,0,97,261,15,85,26,121,252,Davis,Ryan,2008,2017
davir101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davies,Reg,1930,1931
davir102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davies,Ray,1954,1954
davir103,0,0,0,0,0,0,0,0,239,19,27,0,1,35,1,0,204,0,34,0,0,0,Davies,Ray,1965,1968
davir104,0,2,0,0,0,0,0,0,76,17,11,0,4,18,0,0,58,0,13,0,0,0,Davies,Russell,1973,1973
davir105,0,21,0,0,0,0,0,0,231,70,24,0,37,106,203,0,125,0,82,0,0,0,Davies,Rick,1981,1981
davis101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davison,Sam,1905,1905
davis102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Davis,Syd,1949,1950
davis103,0,20,0,0,0,0,0,0,984,107,164,0,14,350,2,0,634,0,145,0,0,0,Davidson,Stan,1980,1983
davit001,3,1,0,0,2,0,0,0,4,0,0,0,0,0,0,2,4,1,3,0,0,4,Davidson,Tom,2004,2004
davit002,4,2,0,0,2,1,0,3,12,2,1,0,1,4,1,2,8,1,5,0,4,9,Davis,Troy,2013,2013
daviv101,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,Davis,Victor,1925,1926
dawec001,223,93,3,3,257,45,151,712,1479,106,137,59,132,642,192,306,837,155,579,19,304,786,Dawes,Chris,2008,2016
dawm001,166,37,16,3,97,41,92,292,463,45,46,12,40,176,382,71,287,52,186,49,143,183,Daw,Majak,2013,2018
dawsa101,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Dawson,Artie,1918,1921
dawsa102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dawson,Alan,1958,1958
dawsb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dawson,Bob,1941,1941
dawsh101,0,0,0,11,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,Dawson,Horrie,1931,1940
dawsj002,15,5,0,0,36,11,11,76,206,8,13,2,12,75,5,22,131,10,73,20,37,133,Dawson,Jordan,2017,2019
dawsj003,4,0,0,0,5,7,0,24,46,2,3,0,1,33,0,4,13,0,7,2,6,24,Dawson,Jacob,2018,2018
dawsj101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dawson,Jack,1907,1907
dawsl001,31,2,1,0,32,3,5,43,183,11,9,2,6,61,0,17,122,6,66,23,20,142,Dawson,Liam,2015,2017
dawsm101,0,34,0,0,0,0,0,0,994,141,112,0,58,188,14,0,806,0,247,0,0,0,Dawson,Mark,1972,1978
dawsr101,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,Dawson,Ray,1961,1964
dawss101,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,Dawson,Stan,1938,1946
dawst101,0,9,0,0,0,0,0,0,99,5,19,0,6,14,0,0,85,0,10,0,0,0,Dawson,Trevor,1966,1968
dawsz001,1141,7,13,0,295,38,87,664,1676,198,83,13,7,1106,77,73,570,10,619,189,247,1011,Dawson,Zac,2005,2017
daya101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Day,Alf,1907,1907
dayb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Day,Bert,1914,1921
dayb102,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Day,Bert,1924,1927
dayb103,0,17,0,0,0,0,0,0,235,26,25,0,15,88,1,0,147,0,52,0,0,0,Day,Barry,1979,1980
dayd101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Day,Dick,1943,1943
dayej001,6,2,5,0,5,3,0,11,39,3,1,0,1,18,0,7,21,0,9,3,13,26,Daye,Joseph,2011,2011
dayh101,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Day,Harold,1915,1915
dayh102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Day,Howard,1939,1939
daykb101,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Daykin,Bert,1908,1910
daykp101,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,Daykin,Percy,1914,1921
daykr101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Daykin,Robert,1904,1904
daykr102,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,Daykin,Richard,1908,1910
dayml101,0,0,0,3,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,Dayman,Les,1932,1934
dayr101,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Day,Roy,1926,1927
dayr102,0,14,0,0,0,0,0,0,647,88,81,0,12,86,5,0,561,0,91,0,0,0,Day,Robert,1971,1972
days001,335,51,3,3,157,46,101,568,1068,42,83,38,74,495,277,159,573,87,383,79,201,532,Day,Sam,2011,2018
de af101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,De Abel,Fred,1934,1934
de am101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,De Araugo,Maurie,1924,1928
de bm001,206,52,31,2,331,315,47,1201,2662,155,133,91,72,1604,5,300,1058,80,566,105,888,1474,de Boer,Matt,2009,2019
de gb101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,De Gruchy,Bill,1900,1900
de gh101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,De Gruchy,Harold,1901,1901
de gj001,73,62,19,17,200,180,41,540,1324,61,65,53,103,541,1,246,783,95,311,47,264,793,de Goey,Jordan,2015,2019
de gr101,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,De Garis,Rex,1921,1925
de ir001,7,68,0,0,42,27,1,33,1174,126,82,0,71,269,2,84,905,3,233,47,137,93,De Iulio,Ron,1992,1999
