id,attendance,date,daynight,fieldcond,hometeam,howscored,lp,number,oscorer,pitches,precip,save,site,sky,starttime,temp,timeofgame,ump1b,ump2b,ump3b,umphome,umplf,umprf,usedh,visteam,winddir,windspeed,wp
CHN201508060,41242,2015-08-06,night,unknown,CHN,park,hestc001,0.0,roseb701,pitches,unknown,rondh001,CHI11,cloudy,7:06PM,73,0 days 03:22:00.000000000,schrp901,culbf901,reynj901,gonzm901,,,false,SFN,fromrf,8,grimj002
CHN201508070,41311,2015-08-07,day,unknown,CHN,park,voger001,0.0,frisd701,pitches,unknown,rondh001,CHI11,cloudy,3:04PM,76,0 days 03:13:00.000000000,culbf901,reynj901,gonzm901,schrp901,,,false,SFN,rtol,12,lestj001
CHN201508080,41305,2015-08-08,day,unknown,CHN,park,cainm001,0.0,speaa701,pitches,unknown,grimj002,CHI11,unknown,3:04PM,73,0 days 03:14:00.000000000,reynj901,gonzm901,schrp901,culbf901,,,false,SFN,fromcf,10,hendk001
CHN201508090,39939,2015-08-09,day,unknown,CHN,park,peavj001,0.0,speaa701,pitches,unknown,rondh001,CHI11,cloudy,1:21PM,77,0 days 03:13:00.000000000,gonzm901,schrp901,culbf901,reynj901,,,false,SFN,fromrf,6,arrij001
CHN201508110,37109,2015-08-11,night,unknown,CHN,park,jungt001,0.0,roseb701,pitches,unknown,russj003,CHI11,sunny,7:05PM,72,0 days 03:10:00.000000000,gibsh902,carlm901,morag901,coope901,,,false,MIL,fromcf,4,hared001
CHN201508120,36438,2015-08-12,night,unknown,CHN,park,blazm001,0.0,roseb701,pitches,unknown,,CHI11,sunny,7:05PM,71,0 days 02:55:00.000000000,carlm901,morag901,coope901,gibsh902,,,false,MIL,fromrf,6,huntt002
CHN201508130,40799,2015-08-13,day,unknown,CHN,park,cravt001,0.0,frisd701,pitches,unknown,,CHI11,cloudy,1:21PM,81,0 days 03:09:00.000000000,morag901,coope901,gibsh902,carlm901,,,false,MIL,ltor,14,lestj001
CHN201508180,39684,2015-08-18,night,unknown,CHN,park,strop001,0.0,roseb701,pitches,unknown,,CHI11,overcast,7:08PM,79,0 days 03:36:00.000000000,randt901,basnt901,cuzzp901,davig901,,,false,DET,rtol,14,albua001
CHN201508190,40310,2015-08-19,night,unknown,CHN,park,lestj001,0.0,roseb701,pitches,unknown,,CHI11,unknown,7:08PM,68,0 days 03:48:00.000000000,basnt901,cuzzp901,davig901,randt901,,,false,DET,tocf,15,felin001
CHN201508200,34633,2015-08-20,night,unknown,CHN,park,foltm001,0.0,roseb701,pitches,unknown,,CHI11,cloudy,7:06PM,71,0 days 02:59:00.000000000,johna901,millb901,may-b901,eddid901,,,false,ATL,ltor,14,arrij001
CHN201508210,39211,2015-08-21,day,unknown,CHN,park,mills001,0.0,frisd701,pitches,unknown,rondh001,CHI11,cloudy,3:06PM,81,0 days 02:53:00.000000000,millb901,may-b901,eddid901,johna901,,,false,ATL,tocf,8,mottj001
CHN201508220,41196,2015-08-22,day,unknown,CHN,park,jacke001,0.0,speaa701,pitches,unknown,rondh001,CHI11,sunny,3:05PM,81,0 days 02:42:00.000000000,may-b901,eddid901,johna901,millb901,,,false,ATL,fromrf,14,strop001
CHN201508230,39581,2015-08-23,day,unknown,CHN,park,wislm001,0.0,speaa701,pitches,unknown,,CHI11,sunny,1:21PM,76,0 days 02:57:00.000000000,eddid901,johna901,millb901,may-b901,,,false,ATL,torf,14,hammj002
CHN201508240,36283,2015-08-24,day,unknown,CHN,park,mcalz001,0.0,frisd701,pitches,unknown,,CHI11,cloudy,1:06PM,73,0 days 02:38:00.000000000,iassd901,buckc901,barrl901,hudsm901,,,false,CLE,tocf,16,rondh001
CHN201508310,34017,2015-08-31,night,unknown,CHN,park,grimj002,0.0,roseb701,pitches,unknown,chapa001,CHI11,sunny,7:09PM,75,0 days 03:22:00.000000000,culbf901,gonzm901,reynj901,schrp901,,,false,CIN,rtol,4,mattr001
CHN201509010,33756,2015-09-01,night,unknown,CHN,park,badeb001,0.0,roseb701,pitches,unknown,rondh001,CHI11,cloudy,7:05PM,85,0 days 03:03:00.000000000,gonzm901,reynj901,schrp901,culbf901,,,false,CIN,tocf,7,rodnf001
CHN201509020,31165,2015-09-02,day,unknown,CHN,park,rondh001,0.0,frisd701,pitches,unknown,chapa001,CHI11,cloudy,1:20PM,87,0 days 03:10:00.000000000,reynj901,schrp901,culbf901,gonzm901,,,false,CIN,tocf,9,hoovj002
CHN201509040,36132,2015-09-04,day,unknown,CHN,park,godlz001,0.0,frisd701,pitches,unknown,,CHI11,cloudy,1:22PM,74,0 days 03:40:00.000000000,welkb901,hirsj901,tumpj901,hoyej901,,,false,ARI,fromcf,7,lestj001
CHN201509050,0,2015-09-05,day,unknown,CHN,park,ray-r002,0.0,seipb701,pitches,unknown,rondh001,CHI11,unknown,1:20PM,80,0 days 02:34:00.000000000,hirsj901,tumpj901,hoyej901,welkb901,,,false,ARI,tolf,12,arrij001
CHN201509060,41183,2015-09-06,day,unknown,CHN,park,delar003,0.0,speaa701,pitches,unknown,,CHI11,sunny,1:20PM,88,0 days 03:01:00.000000000,tumpj901,hoyej901,welkb901,hirsj901,,,false,ARI,tocf,12,grimj002
CHN201509180,40846,2015-09-18,day,unknown,CHN,park,manes001,0.0,frisd701,pitches,unknown,,CHI11,unknown,1:20PM,75,0 days 03:26:00.000000000,drecb901,marqa901,hallt901,belld901,,,false,SLN,ltor,4,huntt002
CHN201509190,40994,2015-09-19,day,unknown,CHN,park,wachm001,0.0,seipb701,pitches,unknown,strop001,CHI11,cloudy,12:05PM,63,0 days 03:11:00.000000000,marqa901,hallt901,belld901,drecb901,,,false,SLN,ltor,14,cahit001
CHN201509200,40962,2015-09-20,day,unknown,CHN,park,lestj001,0.0,seipb701,pitches,unknown,roset001,CHI11,cloudy,1:23PM,67,0 days 03:26:00.000000000,hallt901,belld901,drecb901,marqa901,,,false,SLN,fromrf,8,martc006
CHN201509210,34373,2015-09-21,night,unknown,CHN,park,peraw001,0.0,roseb701,pitches,unknown,,CHI11,sunny,7:06PM,64,0 days 03:08:00.000000000,basnt901,nauep901,demud901,estam901,,,false,MIL,fromrf,3,hammj002
CHN201509220,36270,2015-09-22,night,unknown,CHN,park,cravt001,0.0,roseb701,pitches,unknown,,CHI11,cloudy,7:06PM,70,0 days 02:22:00.000000000,nauep901,demud901,estam901,basnt901,,,false,MIL,rtol,5,arrij001
CHN201509230,37559,2015-09-23,night,unknown,CHN,park,hendk001,0.0,speaa701,pitches,unknown,rodrf003,CHI11,cloudy,7:05PM,67,0 days 02:38:00.000000000,demud901,estam901,basnt901,nauep901,,,false,MIL,fromcf,11,daviz001
CHN201509250,40432,2015-09-25,day,unknown,CHN,park,lestj001,0.0,frisd701,pitches,unknown,melam001,CHI11,cloudy,1:22PM,68,0 days 03:01:00.000000000,davig901,drakr901,cuzzp901,randt901,,,false,PIT,fromcf,12,coleg001
CHN201509260,41150,2015-09-26,day,unknown,CHN,park,hammj002,0.0,seipb701,pitches,unknown,,CHI11,cloudy,12:06PM,68,0 days 02:58:00.000000000,drakr901,cuzzp901,randt901,davig901,,,false,PIT,fromrf,6,lirif001
CHN201509270,40617,2015-09-27,night,unknown,CHN,park,burna001,0.0,roseb701,pitches,unknown,,CHI11,sunny,7:08PM,68,0 days 02:52:00.000000000,cuzzp901,randt901,davig901,drakr901,,,false,PIT,rtol,3,arrij001
CHN201509280,40552,2015-09-28,night,unknown,CHN,park,almom001,0.0,speaa701,pitches,unknown,,CHI11,unknown,7:05PM,74,0 days 02:49:00.000000000,randt901,davig901,drakr901,cuzzp901,,,false,KCA,rtol,0,rodnf001
CIN201504060,43633,2015-04-06,day,unknown,CIN,park,watst001,0.0,rothr701,pitches,unknown,chapa001,CIN09,overcast,4:10PM,68,0 days 02:30:00.000000000,holbs901,welkb901,hoyej901,hirsj901,,,false,PIT,tocf,15,diazj005
CIN201504080,30859,2015-04-08,night,unknown,CIN,park,liz-r001,0.0,camem701,pitches,unknown,,CIN09,unknown,9:44PM,64,0 days 04:01:00.000000000,welkb901,hoyej901,hirsj901,holbs901,,,false,PIT,ltor,2,hoovj002
CIN201504090,15616,2015-04-09,day,unknown,CIN,park,scahr001,0.0,rothr701,pitches,unknown,,CIN09,unknown,12:36PM,73,0 days 02:32:00.000000000,hoyej901,hirsj901,holbs901,welkb901,,,false,PIT,rtol,13,chapa001
CIN201504100,30808,2015-04-10,night,unknown,CIN,park,waldj001,0.0,camem701,pitches,unknown,chapa001,CIN09,sunny,7:12PM,64,0 days 02:26:00.000000000,westj901,danlk901,barkl901,reybd901,,,false,SLN,rtol,11,hoovj002
CIN201504110,41525,2015-04-11,day,unknown,CIN,park,cuetj001,0.0,camem701,pitches,unknown,roset001,CIN09,sunny,1:11PM,56,0 days 02:36:00.000000000,danlk901,barkl901,reybd901,westj901,,,false,SLN,ltor,4,wachm001
CIN201504120,41446,2015-04-12,day,unknown,CIN,park,gregk001,0.0,rothr701,pitches,unknown,,CIN09,sunny,1:11PM,67,0 days 04:03:00.000000000,barkl901,reybd901,westj901,danlk901,,,false,SLN,rtol,4,villc001
CIN201504240,39891,2015-04-24,night,unknown,CIN,park,badeb001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,7:10PM,62,0 days 03:48:00.000000000,diazl901,guccc901,blasc901,nelsj901,,,false,CHN,fromcf,5,mottj001
CIN201504260,38954,2015-04-26,day,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,rondh001,CIN09,sunny,1:11PM,56,0 days 02:46:00.000000000,guccc901,blasc901,nelsj901,diazl901,,,false,CHN,torf,12,arrij001
CIN201504270,17167,2015-04-27,night,unknown,CIN,park,nelsj004,0.0,camem701,pitches,unknown,,CIN09,unknown,7:11PM,59,0 days 03:02:00.000000000,drakr901,timmt901,ticht901,welkt901,,,false,MIL,ltor,13,marqj001
CIN201504280,19238,2015-04-28,night,unknown,CIN,park,lohsk001,0.0,camem701,pitches,unknown,chapa001,CIN09,sunny,7:10PM,66,0 days 02:11:00.000000000,timmt901,ticht901,welkt901,drakr901,,,false,MIL,unknown,6,cuetj001
CIN201504290,23012,2015-04-29,day,unknown,CIN,park,lorem002,0.0,rothr701,pitches,unknown,,CIN09,sunny,12:36PM,66,0 days 02:58:00.000000000,ticht901,welkt901,drakr901,timmt901,,,false,MIL,unknown,5,garzm001
CIN201505110,19881,2015-05-11,night,unknown,CIN,park,chapa001,0.0,rothr701,pitches,unknown,johnj010,CIN09,overcast,8:50PM,70,0 days 02:54:00.000000000,holbs901,blasc901,nelsj901,diazl901,,,false,ATL,unknown,3,avill001
CIN201505120,23780,2015-05-12,night,unknown,CIN,park,grilj001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,7:11PM,69,0 days 02:46:00.000000000,blasc901,nelsj901,diazl901,holbs901,,,false,ATL,tolf,12,chapa001
CIN201505130,17747,2015-05-13,night,unknown,CIN,park,stule002,0.0,camem701,pitches,unknown,,CIN09,sunny,7:09PM,68,0 days 02:06:00.000000000,nelsj901,diazl901,holbs901,blasc901,,,false,ATL,torf,7,igler001
CIN201505140,21792,2015-05-14,night,unknown,CIN,park,romos001,0.0,rothr701,pitches,unknown,chapa001,CIN09,overcast,7:11PM,69,0 days 02:58:00.000000000,belld901,drecb901,hallt901,marqa901,,,false,SFN,rtol,7,diazj005
CIN201505150,39867,2015-05-15,night,unknown,CIN,park,marqj001,0.0,rothr701,pitches,unknown,,CIN09,unknown,7:11PM,80,0 days 02:53:00.000000000,drecb901,hallt901,marqa901,belld901,,,false,SFN,rtol,11,bumgm001
CIN201505160,40889,2015-05-16,night,unknown,CIN,park,leakm001,0.0,camem701,pitches,unknown,,CIN09,overcast,7:10PM,73,0 days 02:53:00.000000000,hallt901,marqa901,belld901,drecb901,,,false,SFN,unknown,6,voger001
CIN201505170,39209,2015-05-17,day,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,garcj002,CIN09,unknown,1:12PM,79,0 days 03:25:00.000000000,marqa901,belld901,drecb901,hallt901,,,false,SFN,rtol,9,petiy001
CIN201505250,20516,2015-05-25,day,unknown,CIN,park,chapa001,0.0,rothr701,pitches,unknown,axfoj001,CIN09,cloudy,1:13PM,72,0 days 02:59:00.000000000,ticht901,welkt901,everm901,timmt901,,,false,COL,rtol,13,betar001
CIN201505260,22523,2015-05-26,night,unknown,CIN,park,browb005,0.0,camem701,pitches,unknown,,CIN09,unknown,7:10PM,72,0 days 02:39:00.000000000,welkt901,everm901,timmt901,ticht901,,,false,COL,rtol,11,chapa001
CIN201505270,23917,2015-05-27,day,unknown,CIN,park,leakm001,0.0,camem701,pitches,unknown,axfoj001,CIN09,unknown,12:35PM,78,0 days 02:46:00.000000000,everm901,timmt901,ticht901,welkt901,,,false,COL,rtol,14,kendk001
CIN201505290,28877,2015-05-29,night,unknown,CIN,park,jordt001,0.0,rothr701,pitches,unknown,chapa001,CIN09,cloudy,7:10PM,81,0 days 03:02:00.000000000,fleta901,emmep901,bakej902,mealj901,,,false,WAS,rtol,11,desca001
CIN201505300,36294,2015-05-30,day,unknown,CIN,park,jansc001,0.0,rothr701,pitches,unknown,chapa001,CIN09,unknown,4:11PM,84,0 days 03:08:00.000000000,emmep901,bakej902,mealj901,fleta901,,,false,WAS,rtol,9,hoovj002
CIN201505310,31874,2015-05-31,day,unknown,CIN,park,barra001,0.0,rothr701,pitches,unknown,,CIN09,overcast,1:10PM,64,0 days 02:45:00.000000000,bakej902,mealj901,fleta901,emmep901,,,false,WAS,ltor,17,hoovj002
CIN201506050,33381,2015-06-05,night,unknown,CIN,park,moscj001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,7:10PM,83,0 days 02:51:00.000000000,hicke901,estam901,demud901,nauep901,,,false,SDN,ltor,6,rosst001
CIN201506060,40946,2015-06-06,day,unknown,CIN,park,diazj005,0.0,camem701,pitches,unknown,kimbc001,CIN09,unknown,4:10PM,72,0 days 03:12:00.000000000,estam901,demud901,nauep901,hicke901,,,false,SDN,ltor,6,maurb001
CIN201506070,27501,2015-06-07,day,unknown,CIN,park,despo001,0.0,camem701,pitches,unknown,,CIN09,cloudy,1:10PM,83,0 days 02:22:00.000000000,demud901,nauep901,hicke901,estam901,,,false,SDN,rtol,12,cuetj001
CIN201506080,30900,2015-06-08,night,unknown,CIN,park,hamec001,0.0,rothr701,pitches,unknown,chapa001,CIN09,overcast,7:10PM,75,0 days 02:55:00.000000000,hamaa901,dimum901,carlm901,gormb901,,,false,PHI,unknown,8,leakm001
CIN201506090,27993,2015-06-09,night,unknown,CIN,park,haraa001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,7:10PM,79,0 days 02:50:00.000000000,dimum901,carlm901,gormb901,hamaa901,,,false,PHI,tolf,6,desca001
CIN201506100,32994,2015-06-10,day,unknown,CIN,park,willj003,0.0,rothr701,pitches,unknown,chapa001,CIN09,cloudy,12:37PM,86,0 days 02:48:00.000000000,carlm901,gormb901,hamaa901,dimum901,,,false,PHI,unknown,7,moscj001
CIN201506170,32546,2015-06-17,night,unknown,CIN,park,kroli001,0.0,camem701,pitches,unknown,,CIN09,unknown,7:10PM,78,0 days 04:56:00.000000000,ticht901,welkt901,everm901,timmt901,,,false,DET,unknown,7,badeb001
CIN201506190,33379,2015-06-19,night,unknown,CIN,park,hared001,0.0,camem701,pitches,unknown,,CIN09,overcast,7:11PM,75,0 days 02:27:00.000000000,barkl901,wolcq901,cedeg901,coope901,,,false,MIA,fromlf,5,leakm001
CIN201506200,36755,2015-06-20,night,unknown,CIN,park,desca001,0.0,camem701,pitches,unknown,,CIN09,overcast,7:11PM,81,0 days 02:33:00.000000000,wolcq901,cedeg901,coope901,barkl901,,,false,MIA,unknown,4,nicoj001
CIN201506210,36780,2015-06-21,day,unknown,CIN,park,pheld001,0.0,rothr701,pitches,unknown,chapa001,CIN09,sunny,1:11PM,85,0 days 02:52:00.000000000,cedeg901,coope901,barkl901,wolcq901,,,false,MIA,unknown,11,lorem002
CIN201506290,28904,2015-06-29,night,unknown,CIN,park,pelfm001,0.0,rothr701,pitches,unknown,,CIN09,unknown,7:10PM,76,0 days 03:34:00.000000000,rackd901,wendh902,laynj901,davib902,,,false,MIN,unknown,12,adcon001
CIN201506300,28556,2015-06-30,night,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,perkg001,CIN09,overcast,9:11PM,66,0 days 03:19:00.000000000,wendh902,may-b901,davib902,rackd901,,,false,MIN,rtol,8,hughp001
CIN201507010,26459,2015-07-01,day,unknown,CIN,park,may-t001,0.0,rothr701,pitches,unknown,chapa001,CIN09,cloudy,12:36PM,76,0 days 02:40:00.000000000,may-b901,davib902,rackd901,wendh902,,,false,MIN,tolf,7,cuetj001
CIN201507030,40760,2015-07-03,night,unknown,CIN,park,lorem002,0.0,rothr701,pitches,unknown,,CIN09,overcast,7:10PM,73,0 days 03:34:00.000000000,welkb901,tumpj901,hoyej901,randt901,,,false,MIL,ltor,7,fierm001
CIN201507040,38663,2015-07-04,night,unknown,CIN,park,smitj004,0.0,rothr701,pitches,unknown,,CIN09,unknown,7:16PM,78,0 days 03:46:00.000000000,tumpj901,hoyej901,randt901,welkb901,,,false,MIL,torf,4,nelsj004
CIN201507050,28881,2015-07-05,day,unknown,CIN,park,leakm001,0.0,camem701,pitches,unknown,,CIN09,overcast,1:10PM,73,0 days 02:41:00.000000000,hoyej901,randt901,welkb901,tumpj901,,,false,MIL,ltor,6,jungt001
CIN201507170,38982,2015-07-17,night,unknown,CIN,park,bauet001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,7:10PM,89,0 days 02:58:00.000000000,onorb901,torrc901,blasc901,kellj901,,,false,CLE,fromrf,7,leakm001
CIN201507180,39588,2015-07-18,night,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,,CIN09,sunny,7:11PM,91,0 days 03:04:00.000000000,torrc901,blasc901,kellj901,onorb901,,,false,CLE,unknown,8,klubc001
CIN201507190,36302,2015-07-19,day,unknown,CIN,park,villp001,0.0,camem701,pitches,unknown,mcalz001,CIN09,unknown,1:11PM,86,0 days 04:11:00.000000000,blasc901,kellj901,onorb901,torrc901,,,false,CLE,rtol,6,rzepm001
CIN201507200,34900,2015-07-20,night,unknown,CIN,park,grimj002,0.0,rothr701,pitches,unknown,chapa001,CIN09,cloudy,7:10PM,85,0 days 03:09:00.000000000,culbf901,reynj901,gonzm901,schrp901,,,false,CHN,ltor,5,mattr001
CIN201507210,36845,2015-07-21,night,unknown,CIN,park,adcon001,0.0,rothr701,pitches,unknown,grimj002,CIN09,cloudy,7:11PM,80,0 days 04:51:00.000000000,reynj901,gonzm901,schrp901,culbf901,,,false,CHN,rtol,14,mottj001
CIN201507221,35093,2015-07-22,day,unknown,CIN,park,hendk001,1.0,camem701,pitches,unknown,,CIN09,sunny,12:36PM,75,0 days 02:42:00.000000000,hamaa901,schrp901,culbf901,reynj901,,,false,CHN,unknown,2,leakm001
CIN201507222,39183,2015-07-22,night,unknown,CIN,park,chapa001,2.0,rothr701,pitches,unknown,mottj001,CIN09,sunny,6:10PM,80,0 days 03:39:00.000000000,schrp901,culbf901,hamaa901,gonzm901,,,false,CHN,unknown,2,rondh001
CIN201507300,35715,2015-07-30,night,unknown,CIN,park,burna001,0.0,camem701,pitches,unknown,,CIN09,sunny,7:10PM,81,0 days 03:37:00.000000000,danlk901,drakr901,reybd901,westj901,,,false,PIT,tocf,9,holmd002
CIN201507310,35088,2015-07-31,night,unknown,CIN,park,lorem002,0.0,rothr701,pitches,unknown,melam001,CIN09,sunny,7:10PM,84,0 days 03:14:00.000000000,drakr901,reybd901,westj901,danlk901,,,false,PIT,unknown,10,lockj001
CIN201508010,42284,2015-08-01,night,unknown,CIN,park,coleg001,0.0,rothr701,pitches,unknown,chapa001,CIN09,sunny,7:09PM,81,0 days 02:58:00.000000000,reybd901,westj901,danlk901,drakr901,,,false,PIT,tolf,8,igler001
CIN201508020,39596,2015-08-02,day,unknown,CIN,park,sampk001,0.0,rothr701,pitches,unknown,sorij001,CIN09,sunny,1:10PM,84,0 days 02:49:00.000000000,westj901,danlk901,drakr901,reybd901,,,false,PIT,rtol,6,mortc002
CIN201508040,25969,2015-08-04,night,unknown,CIN,park,lackj001,0.0,camem701,pitches,unknown,chapa001,CIN09,cloudy,7:11PM,80,0 days 02:24:00.000000000,may-b901,barrs901,hoyej901,barrt901,,,false,SLN,tolf,6,desca001
CIN201508050,34700,2015-08-05,night,unknown,CIN,park,axeld001,0.0,rothr701,pitches,unknown,,CIN09,overcast,7:12PM,82,0 days 04:14:00.000000000,barrs901,hoyej901,barrt901,may-b901,,,false,SLN,ltor,1,manes001
CIN201508060,26053,2015-08-06,day,unknown,CIN,park,lorem002,0.0,camem701,pitches,unknown,roset001,CIN09,overcast,1:43PM,64,0 days 02:59:00.000000000,hoyej901,barrt901,may-b901,barrs901,,,false,SLN,ltor,6,wachm001
CIN201508180,28719,2015-08-18,night,unknown,CIN,park,mattr001,0.0,rothr701,pitches,unknown,hollg001,CIN09,unknown,7:10PM,84,0 days 04:39:00.000000000,conrc901,morag901,coope901,carlm901,,,false,KCA,rtol,6,medlk001
CIN201508190,18078,2015-08-19,night,unknown,CIN,park,sampk001,0.0,rothr701,pitches,unknown,daviw001,CIN09,overcast,8:47PM,73,0 days 03:38:00.000000000,morag901,coope901,carlm901,conrc901,,,false,KCA,fromrf,9,hochl001
CIN201508200,22063,2015-08-20,night,unknown,CIN,park,badeb001,0.0,rothr701,pitches,unknown,ziegb001,CIN09,cloudy,7:10PM,75,0 days 03:21:00.000000000,wintm901,muchm901,wegnm901,fostm901,,,false,ARI,unknown,14,hernd002
CIN201508210,26757,2015-08-21,night,unknown,CIN,park,holmd002,0.0,camem701,pitches,unknown,ziegb001,CIN09,sunny,7:10PM,77,0 days 03:02:00.000000000,muchm901,wegnm901,fostm901,wintm901,,,false,ARI,ltor,3,delar003
CIN201508220,36216,2015-08-22,night,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,hudsd001,CIN09,sunny,7:12PM,77,0 days 03:41:00.000000000,wegnm901,fostm901,wintm901,muchm901,,,false,ARI,unknown,13,godlz001
CIN201508230,27656,2015-08-23,day,unknown,CIN,park,igler001,0.0,camem701,pitches,unknown,,CIN09,sunny,1:10PM,83,0 days 02:53:00.000000000,fostm901,wintm901,muchm901,wegnm901,,,false,ARI,unknown,6,andec001
CIN201508240,30150,2015-08-24,night,unknown,CIN,park,albua001,0.0,camem701,pitches,unknown,,CIN09,sunny,7:10PM,72,0 days 03:23:00.000000000,fleta901,bakej902,emmep901,mealj901,,,false,DET,rtol,9,balec001
CIN201508250,22783,2015-08-25,night,unknown,CIN,park,lambj002,0.0,rothr701,pitches,unknown,,CIN09,unknown,7:10PM,70,0 days 03:04:00.000000000,nelsj901,diazl901,guccc901,blasc901,,,false,LAN,tolf,6,wooda002
CIN201508260,17712,2015-08-26,night,unknown,CIN,park,holmd002,0.0,camem701,pitches,unknown,jansk001,CIN09,cloudy,7:10PM,71,0 days 03:16:00.000000000,diazl901,guccc901,blasc901,nelsj901,,,false,LAN,ltor,3,andeb004
CIN201508270,25529,2015-08-27,day,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,johnj010,CIN09,cloudy,12:36PM,70,0 days 02:54:00.000000000,guccc901,blasc901,nelsj901,diazl901,,,false,LAN,unknown,2,greiz001
CIN201509051,28632,2015-09-05,day,unknown,CIN,park,hoovj002,1.0,camem701,pitches,unknown,rodrf003,CIN09,cloudy,1:10PM,86,0 days 03:27:00.000000000,basnt901,wolfj901,cuzzp901,davig901,,,false,MIL,ltor,3,jeffj001
CIN201509052,29842,2015-09-05,night,unknown,CIN,park,sampk001,2.0,camem701,pitches,unknown,,CIN09,sunny,6:11PM,89,0 days 03:11:00.000000000,wolfj901,cuzzp901,basnt901,littw901,,,false,MIL,ltor,2,penaa003
CIN201509060,28027,2015-09-06,day,unknown,CIN,park,nelsj004,0.0,camem701,pitches,unknown,chapa001,CIN09,sunny,1:11PM,87,0 days 03:02:00.000000000,basnt901,davig901,cuzzp901,wolfj901,,,false,MIL,unknown,3,lorem002
CIN201509070,19241,2015-09-07,day,unknown,CIN,park,lockj001,0.0,camem701,pitches,unknown,chapa001,CIN09,cloudy,1:11PM,89,0 days 02:38:00.000000000,hoyej901,welkb901,diazl901,tumpj901,,,false,PIT,rtol,3,desca001
CIN201509080,16151,2015-09-08,night,unknown,CIN,park,igler001,0.0,camem701,pitches,unknown,,CIN09,cloudy,7:10PM,89,0 days 03:19:00.000000000,welkb901,diazl901,tumpj901,hoyej901,,,false,PIT,rtol,6,lirif001
CIN201509090,19620,2015-09-09,night,unknown,CIN,park,sampk001,0.0,camem701,pitches,unknown,melam001,CIN09,overcast,7:10PM,75,0 days 03:04:00.000000000,diazl901,tumpj901,hoyej901,welkb901,,,false,PIT,rtol,6,happj001
CIN201509100,16363,2015-09-10,night,unknown,CIN,park,garcj004,0.0,camem701,pitches,unknown,,CIN09,cloudy,7:10PM,81,0 days 03:16:00.000000000,hobep901,joycj901,gibsg901,fairc901,,,false,SLN,unknown,7,lambj002
CIN201509110,31427,2015-09-11,night,unknown,CIN,park,broxj001,0.0,camem701,pitches,unknown,chapa001,CIN09,overcast,7:10PM,64,0 days 02:30:00.000000000,joycj901,gibsg901,fairc901,hobep901,,,false,SLN,ltor,5,hoovj002
CIN201509120,41137,2015-09-12,day,unknown,CIN,park,lynnl001,0.0,camem701,pitches,unknown,,CIN09,unknown,1:34PM,61,0 days 03:02:00.000000000,gibsg901,fairc901,hobep901,joycj901,,,false,SLN,tocf,10,desca001
CIN201509130,29900,2015-09-13,day,unknown,CIN,park,lecus001,0.0,camem701,pitches,unknown,,CIN09,cloudy,1:10PM,61,0 days 03:18:00.000000000,fairc901,hobep901,joycj901,gibsg901,,,false,SLN,rtol,10,wachm001
CIN201509240,18881,2015-09-24,night,unknown,CIN,park,parrm001,0.0,rothr701,pitches,unknown,famij001,CIN09,sunny,7:11PM,79,0 days 03:04:00.000000000,herna901,conrc901,barrt901,hamaa901,,,false,NYN,unknown,5,goede001
CIN201509250,26780,2015-09-25,night,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,,CIN09,unknown,7:11PM,70,0 days 03:15:00.000000000,conrc901,barrt901,hamaa901,herna901,,,false,NYN,fromcf,6,syndn001
CIN201509260,32293,2015-09-26,day,unknown,CIN,park,lambj002,0.0,camem701,pitches,unknown,,CIN09,overcast,4:11PM,68,0 days 02:57:00.000000000,barrt901,hamaa901,herna901,conrc901,,,false,NYN,ltor,11,harvm001
CIN201509270,24621,2015-09-27,day,unknown,CIN,park,sampk001,0.0,rothr701,pitches,unknown,,CIN09,cloudy,1:10PM,73,0 days 02:49:00.000000000,hamaa901,herna901,conrc901,barrt901,,,false,NYN,rtol,8,degrj001
CIN201509290,18168,2015-09-29,night,unknown,CIN,park,smitj004,0.0,camem701,pitches,unknown,woodt004,CIN09,overcast,9:41PM,66,0 days 02:48:00.000000000,johna901,millb901,wolfj901,eddid901,,,false,CHN,ltor,6,hared001
CIN201509300,21397,2015-09-30,night,unknown,CIN,park,desca001,0.0,rothr701,pitches,unknown,,CIN09,overcast,7:11PM,64,0 days 03:00:00.000000000,millb901,wolfj901,eddid901,johna901,,,false,CHN,ltor,11,lestj001
CIN201510010,26352,2015-10-01,day,unknown,CIN,park,lambj002,0.0,rothr701,pitches,unknown,rondh001,CIN09,overcast,12:36PM,55,0 days 02:55:00.000000000,wolfj901,eddid901,johna901,millb901,,,false,CHN,ltor,17,hammj002
