ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
gidej101,"Gideon","Jim",09/14/1975,,,
giebj101,"Giebel","Joe",09/30/1913,,,
giebf101,"Giebell","Floyd",04/21/1939,,,
gielp101,"Giel","Paul",07/10/1954,,,
giesd001,"Giese","Dan",09/08/2007,,,
giggb101,"Giggie","Bob",04/18/1959,,,
gigon101,"Gigon","Norm",04/12/1967,,,
gil-g001,"Gil","Geronimo",09/08/2001,,,
gil-j001,"Gil","Jerry",08/22/2004,,,
gil-b001,"Gil","Benji",04/05/1993,,,
gil-g101,"Gil","Gus",04/11/1967,,,
gilbs001,"Gilbert","Shawn",06/02/1997,,,
gilbb102,"Gilbert","Bill",09/15/1892,,,
gilba101,"Gilbert","Andy",09/14/1942,,04/15/1972,
gilbc101,"Gilbert","Charlie",04/16/1940,,,
gilbb104,"Gilbert","Buddy",09/09/1959,,,
gilbt101,"Gilbert","Tookie",05/05/1950,,,
gilbh101,"Gilbert","Harry",06/23/1890,,,
gilbj103,"Gilbert","Joe",04/30/1972,,,
gilbj102,"Gilbert","John",06/23/1890,,,
gilbj101,"Gilbert","Jack",09/11/1898,,,
gilbl101,"Gilbert","Larry",04/14/1914,,,
gilbm001,"Gilbert","Mark",07/21/1985,,,
gilbp101,"Gilbert","Pete",09/06/1890,,,
gilbw101,"Gilbert","Wally",08/18/1928,,,
gilbb103,"Gilbert","Billy",04/25/1901,,,
gilbr101,"Gilbreath","Rod",06/17/1972,,,
gilbb101,"Gilbreth","Bill",06/25/1971,,,
giled101,"Gile","Don",09/25/1959,,,
gileb001,"Giles","Brian",09/12/1981,,,
gileb002,"Giles","Brian",09/16/1995,,,
gilek001,"Giles","Ken",06/12/2014,,,
gilem001,"Giles","Marcus",04/17/2001,,,
gilfj001,"Gilfillan","Jason",05/16/2003,,,
gilgh101,"Gilgan","Hugh",09/25/1875,,,
gilhg101,"Gilham","George",09/24/1920,,,
gilhf101,"Gilhooley","Frank",09/18/1911,,,
gilkb001,"Gilkey","Bernard",09/04/1990,,,
gilkb101,"Gilks","Bob",08/25/1887,,,
gille101,"Gill","Ed",07/05/1919,,,
gillg103,"Gill","George",05/04/1937,,,
gillh101,"Gill","Haddie",08/16/1923,,,
gillj106,"Gill","Jim",06/27/1889,,,
gillj105,"Gill","Johnny",08/28/1927,,,
gillw101,"Gill","Warren",08/26/1908,,,
gillc001,"Gillaspie","Conor",09/09/2008,,,
gills101,"Gillen","Sam",08/19/1893,,,
gillt101,"Gillen","Tom",04/18/1884,,,
gillc102,"Gillenwater","Carden",09/22/1940,,,
gillc101,"Gillenwater","Claral",08/20/1923,,,
gillt001,"Gilles","Tom",06/07/1990,,,
gillc002,"Gillespie","Cole",04/21/2010,,,
gillj103,"Gillespie","John",04/12/1922,,,
gillj104,"Gillespie","John",10/01/1890,,,
gillp103,"Gillespie","Paul",09/11/1942,,,
gillp101,"Gillespie","Patrick",05/01/1880,,,
gillb102,"Gillespie","Bob",05/11/1944,,,
gillj102,"Gilliam","Jim",04/14/1953,,04/12/1965,
gillp102,"Gilliford","Paul",09/20/1967,,,
gillb101,"Gilligan","Barney",06/12/1879,,,
gillj101,"Gilligan","Jack",09/16/1909,,,
gillg102,"Gillis","Grant",09/19/1927,,,
gillg101,"Gillpatrick","George",05/22/1898,,,
gilmj102,"Gilman","Jim",07/10/1893,,,
gilmp101,"Gilman","Pit",09/18/1884,,,
gilms001,"Gilmartin","Sean",04/10/2015,,,
gilmg101,"Gilmore","Grover",04/18/1914,,,
gilmf101,"Gilmore","Frank",09/11/1886,,,
gilml101,"Gilmore","Len",10/01/1944,,,
gilmj101,"Gilmore","Thomas",04/26/1875,,,
gilru101,"Gilroy","Henry",09/07/1874,,,
gilrj101,"Gilroy","John",08/30/1895,,,
gilsh101,"Gilson","Hal",04/14/1968,,,
gimec001,"Gimenez","Chris",06/03/2009,,,
gimeh001,"Gimenez","Hector",09/25/2006,,,
gindc001,"Gindl","Caleb",06/15/2013,,,
gingb101,"Ging","Billy",09/25/1899,,,
gingj101,"Gingras","Joe",06/18/1915,,,
ginnt101,"Ginn","Rucker",06/27/1914,,,
ginsj101,"Ginsberg","Joe",09/15/1948,,,
gintk001,"Ginter","Keith",09/20/2000,,,
gintm001,"Ginter","Matt",09/01/2000,,,
gioll001,"Giolito","Lucas",06/28/2016,,,
giona101,"Gionfriddo","Al",09/23/1944,,,
giort101,"Giordano","Tommy",09/11/1953,,,
giove001,"Giovanola","Ed",09/10/1995,,,
gipsc001,"Gipson","Charles",03/31/1998,,,
girac101,"Girard","Charlie",09/14/1910,,,
giraj001,"Girardi","Joe",04/04/1989,4/3/2006,04/03/2005,
giroc001,"Girodo","Chad",04/22/2016,,,
gissc001,"Gissell","Chris",08/22/2004,,,
giult101,"Giuliani","Tony",04/18/1936,,,
giusd101,"Giusti","Dave",04/13/1962,,,
giveb001,"Givens","Brian",06/24/1995,,,
givem001,"Givens","Mychal",06/24/2015,,,
gladj101,"Gladd","Jim",09/09/1946,,,
gladd001,"Gladden","Dan",09/05/1983,,,
gladf102,"Gladding","Fred",07/01/1961,,04/10/1976,
gladf101,"Glade","Fred",05/27/1902,,,
gladb101,"Gladmon","Buck",07/07/1883,,,
gladr101,"Gladu","Rolland",04/18/1944,,,
glaij101,"Glaiser","John",04/20/1920,,,
gland001,"Glanville","Doug",06/09/1996,,,
glasn101,"Glaser","Norman",09/21/1920,,,
glast001,"Glasnow","Tyler",07/07/2016,,,
glast101,"Glass","Tom",06/12/1925,,,
glasj101,"Glasscock","Jack",05/01/1879,07/22/1889,,
glauk001,"Glauber","Keith",09/08/1998,,,
glaut001,"Glaus","Troy",07/31/1998,,,
glavl101,"Glavenich","Luke",04/12/1913,,,
glavt101,"Glaviano","Tommy",04/19/1949,,,
glavm001,"Glavine","Mike",09/14/2003,,,
glavt001,"Glavine","Tom",08/17/1987,,,
glazr101,"Glaze","Ralph",05/24/1906,,,
glazw101,"Glazner","Whitey",09/26/1920,,,
gleah101,"Gleason","Harry",09/27/1901,,,
gleaj102,"Gleason","Jack",10/02/1877,,,10/06/1877
gleaj101,"Gleason","Joe",09/11/1920,,,
glear101,"Gleason","Roy",09/03/1963,,,
gleab103,"Gleason","Bill",04/24/1890,,,
gleab102,"Gleason","Bill",05/02/1882,,,10/01/1877
gleak101,"Gleason","Kid",04/20/1888,4/23/1919,04/14/1908,08/21/1890
gleab101,"Gleason","Billy",09/25/1916,,,
gleaj001,"Gleaton","Jerry",07/11/1979,,,
gleej101,"Gleeson","Jim",04/25/1936,,04/16/1957,
gleif101,"Gleich","Frank",09/17/1919,,,
glenb102,"Glenalvin","Bob",07/12/1890,,,
glenm101,"Glendon","Martin",04/18/1902,,,
glenb001,"Glenn","Brad",06/27/2014,,,
glenb101,"Glenn","Bob",07/27/1920,,,
glene102,"Glenn","Ed",08/05/1884,,,
glene101,"Glenn","Ed",09/07/1898,,,
glenh101,"Glenn","Harry",04/14/1915,,,
glenj103,"Glenn","John",06/16/1960,,,
glenj102,"Glenn","John",05/13/1871,,,06/12/1874
glenj101,"Glenn","Joe",09/15/1932,,,
glias101,"Gliatto","Sal",04/19/1930,,,
gling001,"Glinatsis","George",07/18/1994,,,
gloar001,"Gload","Ross",08/31/2000,,,
glocn101,"Glockson","Norm",09/16/1914,,,
glosa101,"Glossop","Al",09/23/1939,,,
glovg001,"Glover","Gary",09/30/1999,,,
glovk001,"Glover","Koda",07/20/2016,,,
glyne001,"Glynn","Ed",09/19/1975,,,
glynr001,"Glynn","Ryan",05/16/1999,,,
glynb101,"Glynn","Bill",09/16/1949,,,
goarj101,"Goar","Jot",04/18/1896,,,
gobbj001,"Gobble","Jimmy",08/03/2003,,,
gochj101,"Gochnaur","John",09/29/1901,,,
godaj101,"Godar","John",07/08/1892,,,
godbd101,"Godby","Danny",08/10/1974,,,
goddj101,"Goddard","Joe",07/31/1972,,,
godfg001,"Godfrey","Graham",06/10/2011,,,
godlz001,"Godley","Zack",07/23/2015,,,
godwt001,"Godwin","Tyrell",05/27/2005,,,
godwj101,"Godwin","John",08/14/1905,,,
goebj001,"Goebbert","Jake",06/20/2014,,,
goebe101,"Goebel","Ed",05/03/1922,,,
goecb101,"Goeckel","Billy",08/10/1899,,,
goede001,"Goeddel","Erik",09/01/2014,,,
goedt001,"Goeddel","Tyler",04/06/2016,,,
goetg101,"Goetz","George",06/17/1889,,,
goetj101,"Goetz","John",04/16/1960,,,
goffj001,"Goff","Jerry",05/15/1990,,,
gofod001,"Goforth","David",05/26/2015,,,
goggc101,"Goggin","Chuck",09/08/1972,,,
gogob101,"Gogolewski","Bill",09/03/1970,,,
gohal001,"Gohara","Luiz",09/06/2017,,,
gohrg001,"Gohr","Greg",04/07/1993,,,
goinr001,"Goins","Ryan",08/23/2013,,,
goldb001,"Goldberg","Brad",06/03/2017,,,
goldj102,"Golden","Jim",09/30/1960,,,
goldm101,"Golden","Mike",05/04/1875,,,
goldr101,"Golden","Roy",09/07/1910,,,
goldj101,"Goldman","Jonah",09/22/1928,,,
goldg101,"Goldsberry","Gordon",04/20/1949,,,
goldw102,"Goldsby","Walt",05/29/1884,,,09/23/1888
