ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
auerr101,"Auerbach","Rick",04/13/1971,,,
augeb001,"Augenstein","Bryan",05/13/2009,,,
augud001,"August","Don",06/02/1988,,,
augud101,"Augustine","Dave",09/03/1973,,,
auguj001,"Augustine","Jerry",09/09/1975,,,
aukee101,"Auker","Elden",08/10/1933,,,
auldt101,"Aulds","Tex",05/25/1947,,,
aultd101,"Ault","Doug",09/09/1976,,,
aumop001,"Aumont","Phillippe",08/23/2012,,,
aurir001,"Aurilia","Rich",09/06/1995,,,
ausaj001,"Ausanio","Joe",07/14/1994,,,
ausmb001,"Ausmus","Brad",07/28/1993,3/31/2014,,
austd101,"Aust","Dennis",09/06/1965,,,
austt001,"Austin","Tyler",08/13/2016,,,
austh101,"Austin","Henry",04/28/1873,,,
austj001,"Austin","Jim",07/04/1991,,,
austj101,"Austin","Jimmy",04/19/1909,9/7/1913,04/18/1923,
austj002,"Austin","Jeff",06/26/2001,,,
austr101,"Austin","Rick",06/21/1970,,,
autra101,"Autry","Al",09/14/1976,,,
autrc102,"Autry","Chick",04/20/1924,,,
autrc101,"Autry","Chick",09/18/1907,,,
avela001,"Avelino","Abiatal",09/08/2018,,,
avenb001,"Aven","Bruce",08/27/1997,,,
avere102,"Averill","Earl",04/19/1956,,,
avere101,"Averill","Earl",04/16/1929,,,
avers001,"Avery","Steve",06/13/1990,,,
averx001,"Avery","Xavier",05/13/2012,,,
avila001,"Avila","Alex",08/06/2009,,,
avilb101,"Avila","Bobby",04/30/1949,,,
avill001,"Avilan","Luis",07/14/2012,,,
avilm001,"Aviles","Mike",05/29/2008,,,
avilr101,"Aviles","Ramon",07/10/1977,,,
avrej101,"Avrea","Jay",04/22/1950,,,
axeld001,"Axelrod","Dylan",09/07/2011,,,
axfoj001,"Axford","John",09/15/2009,,,
ayalb001,"Ayala","Benny",08/27/1974,,,
ayall001,"Ayala","Luis",03/31/2003,,,
ayalb002,"Ayala","Bobby",09/05/1992,,,
aybae001,"Aybar","Erick",05/16/2006,,,
aybam001,"Aybar","Manny",08/04/1997,,,
aybaw001,"Aybar","Willy",08/31/2005,,,
aydej101,"Aydelott","Jake",05/15/1884,,,
ayerb101,"Ayers","Bill",04/17/1947,,,
ayerd101,"Ayers","Doc",09/09/1913,,,
aylwd101,"Aylward","Dick",05/01/1953,,,
ayraj001,"Ayrault","Joe",09/01/1996,,,
ayrab001,"Ayrault","Bob",06/07/1992,,,
azcuj101,"Azcue","Joe",08/03/1960,,,
azoco001,"Azocar","Oscar",07/17/1990,,,
