ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
diaze006,"Diaz","Edwin",06/06/2016,,,
diaze002,"Diaz","Einar",09/09/1996,,04/02/2013,
diaze005,"Diaz","Elias",09/12/2015,,,
diazf001,"Diaz","Felix",05/13/2004,,,
diazj006,"Diaz","Jairo",09/08/2014,,,
diazj004,"Diaz","Jonathan",06/29/2013,,,
diazj005,"Diaz","Jumbo",06/20/2014,,,
diazj002,"Diaz","Jose",09/06/2006,,,
diazj001,"Diaz","Juan",06/12/2002,,,
diazj003,"Diaz","Juan",05/25/2012,,,
diazm002,"Diaz","Mario",09/12/1987,,,
diazm003,"Diaz","Matt",07/19/2003,,,
diazm001,"Diaz","Mike",09/15/1983,,,
diazm004,"Diaz","Miguel",04/03/2017,,,
diazr001,"Diaz","Robinzon",04/23/2008,,,
diazv001,"Diaz","Victor",09/11/2004,,,
diazy001,"Diaz","Yandy",04/03/2017,,,
dibbr001,"Dibble","Rob",06/29/1988,,,
dibup101,"Dibut","Pedro",05/01/1924,,,
dickp101,"Dicken","Paul",06/07/1964,,,
dickl101,"Dickerman","Leo",04/21/1923,,,
dicka001,"Dickerson","Alex",08/06/2015,,,
dickc001,"Dickerson","Chris",08/12/2008,,,
dickg102,"Dickerson","George",08/02/1917,,,
dickb102,"Dickerson","Buttercup",07/15/1878,,,
dickc002,"Dickerson","Corey",06/22/2013,,,
dickg101,"Dickey","George",09/21/1935,,,
dickr001,"Dickey","R.A.",04/22/2001,,,
dickb101,"Dickey","Bill",08/15/1928,5/25/1946,04/19/1949,
dicke101,"Dickman","Emerson",06/27/1936,,,
dickj102,"Dickshot","Johnny",04/16/1936,,,
dickb001,"Dickson","Brandon",07/02/2011,,,
dickj101,"Dickson","Jim",07/02/1963,,,
dickj001,"Dickson","Jason",08/21/1996,,,
dickl001,"Dickson","Lance",08/09/1990,,,
dickm101,"Dickson","Murry",09/30/1939,,,
dicko001,"Dickson","O'Koyea",09/02/2017,,,
dickw101,"Dickson","Walt",04/26/1910,,,
didib101,"Didier","Bob",04/07/1969,,04/03/1984,
diehe101,"Diehl","Ernie",05/31/1903,,,
diehg101,"Diehl","George",04/19/1942,,,
diekj001,"Diekman","Jake",05/15/2012,,,
dierc101,"Diering","Chuck",04/15/1947,,,
dierl101,"Dierker","Larry",09/22/1964,4/1/1997,,
dietd001,"Dietrich","Derek",05/08/2013,,,
dietb101,"Dietrich","Bill",04/13/1933,,,
dietd102,"Dietz","Dutch",04/26/1940,,,
dietd101,"Dietz","Dick",06/18/1966,,,
dietr101,"Dietzel","Roy",09/02/1954,,,
difaj101,"Difani","Jay",04/23/1948,,,
difem002,"DiFelice","Mark",05/18/2008,,,
difem001,"Difelice","Mike",09/01/1996,,,
difow001,"Difo","Wilmer",05/19/2015,,,
diggb001,"Diggins","Ben",09/02/2002,,,
diggr101,"Diggs","Reese",09/15/1934,,,
digns101,"Dignan","Steve",06/01/1880,,,
dilaj101,"DiLauro","Jack",05/15/1969,,,
