ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
fishh101,"Fisher","Harry",09/16/1951,,,
fishn101,"Fisher","Ike",05/17/1898,,,
fishr102,"Fisher","Red",04/25/1910,,,
fishj101,"Fisher","Jack",04/14/1959,,,
fishm101,"Fisher","Maurice",04/16/1955,,,
fishr101,"Fisher","Ray",07/02/1910,,,
fisht103,"Fisher","Bob",06/03/1912,,,
fisht102,"Fisher","Tom",04/17/1904,,,
fisht101,"Fisher","Tom",09/20/1967,,,
fishw101,"Fisher","Wilbur",06/13/1916,,,
fishc102,"Fisher","Cherokee",05/06/1871,,,10/23/1871
fiskc001,"Fisk","Carlton",09/18/1969,,,
fiskm101,"Fiske","Max",04/19/1914,,,
fislw101,"Fisler","Wes",05/20/1871,,,
fistd001,"Fister","Doug",08/08/2009,,,
fittp101,"Fittery","Paul",09/05/1914,,,
fitze101,"Fitz Gerald","Ed",04/19/1948,,04/19/1960,
fitzc101,"Fitzberger","Charlie",09/11/1928,,,
fitzb001,"Fitzgerald","Brian",04/17/2002,,,
fitzd101,"Fitzgerald","Dennis",04/17/1890,,,
fitzh101,"Fitzgerald","Howard",09/17/1922,,,
fitzj104,"Fitzgerald","John",09/28/1958,,,
fitzj103,"Fitzgerald","John",07/18/1891,,,
fitzj101,"Fitzgerald","John",04/18/1890,,,
fitzm102,"Fitzgerald","Mike",06/20/1911,,,
fitzm101,"Fitzgerald","Matty",09/15/1906,,,
fitzm002,"Fitzgerald","Mike",06/23/1988,,,
fitzm001,"Fitzgerald","Mike",09/13/1983,,,
fitzr101,"Fitzgerald","Ray",04/18/1931,,,
fitzw101,"Fitzgerald","Warren",06/04/1891,,,
fitzp101,"Fitzke","Paul",09/01/1924,,,
fitzs101,"Fitzmaurice","Shaun",09/09/1966,,,
fitza101,"Fitzmorris","Al",09/08/1969,,,
fitze102,"Fitzpatrick","Ed",04/17/1915,,,
fitzf101,"Fitzsimmons","Freddie",08/12/1925,7/27/1943,04/16/1940,06/28/1941
fitzt101,"Fitzsimmons","Tom",06/12/1919,,,
flacm101,"Flack","Max",04/16/1914,,,
flagw101,"Flager","Wally",04/17/1945,,,
flagi101,"Flagstead","Ira",07/20/1917,,,
flahj002,"Flaherty","Jack",09/01/2017,,,
flahj001,"Flaherty","John",04/12/1992,,,
flahm101,"Flaherty","Martin",08/18/1881,,,09/29/1882
flahp102,"Flaherty","Pat",07/11/1894,,,
flahp101,"Flaherty","Patsy",09/08/1899,,,07/07/1903
flahr001,"Flaherty","Ryan",04/07/2012,,,
flaia101,"Flair","Al",09/06/1941,,,
flane101,"Flanagan","Ed",04/16/1887,,,
flans101,"Flanagan","Steamer",09/25/1905,,,
flanm001,"Flanagan","Mike",09/05/1975,,04/26/1995,
flany001,"Flande","Yohan",06/25/2014,,,
flanr101,"Flanigan","Ray",09/20/1946,,,
flant101,"Flanigan","Tom",04/14/1954,,,
flanj101,"Flannery","John",09/02/1977,,,
flant001,"Flannery","Tim",09/03/1979,,04/01/1996,
flanc101,"Flannigan","Charlie",07/09/1913,,,
flasr101,"Flaskamper","Ray",08/16/1927,,,
flatj101,"Flater","Jack",09/18/1908,,,
flavj101,"Flavin","John",08/25/1964,,,
fleef101,"Fleet","Frank",10/18/1871,,,
fleia101,"Fleitas","Angel",07/05/1948,,,
flemd001,"Fleming","Dave",08/06/1991,,,
flemb101,"Fleming","Bill",08/21/1940,,,
fleml101,"Fleming","Les",04/22/1939,,,
flemt101,"Fleming","Tom",09/19/1899,,,
flenh001,"Flener","Huck",09/14/1993,,,
fletv101,"Fletcher","Van",04/12/1955,,,
fleta101,"Fletcher","Art",04/15/1909,4/17/1923,04/12/1927,
fletd001,"Fletcher","Darrin",09/10/1989,,,
fletd002,"Fletcher","David",06/13/2018,,,
fletp001,"Fletcher","Paul",07/11/1993,,,
flete101,"Fletcher","Elbie",09/16/1934,,,
fletg101,"Fletcher","George",06/21/1872,,,
fletf101,"Fletcher","Frank",07/14/1914,,,
flets101,"Fletcher","Sam",10/06/1909,,,
flets001,"Fletcher","Scott",04/25/1981,,04/01/2013,
flett101,"Fletcher","Tom",09/12/1962,,,
flexc001,"Flexen","Chris",07/27/2017,,,
flice101,"Flick","Elmer",04/26/1898,,,
flicl101,"Flick","Lew",09/28/1943,,,
flind101,"Flinn","Don",09/02/1917,,,
flinj101,"Flinn","John",05/06/1978,,,
flins101,"Flint","Silver",05/04/1875,08/28/1879,,
flith101,"Flitcraft","Hilly",08/31/1942,,,
flohm101,"Flohr","Mort",06/08/1934,,,
flooc101,"Flood","Curt",09/09/1956,,,
floot101,"Flood","Tim",09/24/1899,,,
flork001,"Flora","Kevin",09/27/1991,,,
flord001,"Florence","Don",08/08/1995,,,
florp101,"Florence","Paul",05/21/1926,,,
florg101,"Flores","Gil",05/08/1977,,,
florj101,"Flores","Jesse",04/16/1942,,,
florj002,"Flores","Jesus",04/04/2007,,,
florj001,"Flores","Jose",09/07/2002,,03/29/2018,
flork002,"Flores","Kendry",06/06/2015,,,
florr003,"Flores","Ramon",05/30/2015,,,
florr001,"Flores","Randy",04/23/2002,,,
florr002,"Flores","Ron",06/17/2005,,,
florw001,"Flores","Wilmer",08/06/2013,,,
florb001,"Florie","Bryce",07/17/1994,,,
florp001,"Florimon","Pedro",09/10/2011,,,
flord002,"Floro","Dylan",07/07/2016,,,
flowb101,"Flowers","Ben",09/29/1951,,,
flowd101,"Flowers","Dickie",06/03/1871,,,
floww101,"Flowers","Wes",08/08/1940,,,
flowt001,"Flowers","Tyler",09/03/2009,,,
flowj101,"Flowers","Jake",09/07/1923,,04/16/1940,
floyc001,"Floyd","Cliff",09/18/1993,,,
floyg001,"Floyd","Gavin",09/03/2004,,,
floyb102,"Floyd","Bubba",06/16/1944,,,
floyb101,"Floyd","Bobby",09/18/1968,,04/03/2001,
fluhj101,"Fluhrer","John",09/05/1915,,,
flynb001,"Flynn","Brian",09/04/2013,,,
flync102,"Flynn","Carney",07/17/1894,,,
flyne101,"Flynn","Ed",05/05/1887,,,
flyng101,"Flynn","George",04/17/1896,,,
flynj103,"Flynn","Jocko",05/01/1886,,,08/31/1893
flynj102,"Flynn","John",04/22/1910,,,
flynj101,"Flynn","Joe",04/18/1884,,,
flynm101,"Flynn","Mike",08/31/1891,,,
flynd001,"Flynn","Doug",04/09/1975,,,
flync101,"Flynn","Clipper",05/09/1871,,,
flyts101,"Flythe","Stu",05/31/1936,,,
fodgg101,"Fodge","Gene",04/20/1958,,,
fogaj102,"Fogarty","Jim",05/01/1884,04/19/1890,,
fogaj101,"Fogarty","John",09/18/1885,,,
foggj001,"Fogg","Josh",09/02/2001,,,
fohll101,"Fohl","Lee",08/29/1902,5/22/1915,,
foilh101,"Foiles","Hank",04/21/1953,,,
folec101,"Foley","Curry",05/13/1879,,,
folej101,"Foley","John",09/18/1885,,,
folem001,"Foley","Marv",09/11/1978,,04/04/1994,
foler101,"Foley","Ray",07/04/1928,,,
folet101,"Foley","Tom",05/08/1871,,,06/06/1874
folet001,"Foley","Tom",04/09/1983,,04/02/2002,
folew101,"Foley","Will",08/23/1875,,,
folit001,"Foli","Tim",09/11/1970,,04/08/1986,
folkr101,"Folkers","Rich",06/10/1970,,,
foltm001,"Foltynewicz","Mike",08/02/2014,,,
fondd101,"Fondy","Dee",04/17/1951,,,
fonsl101,"Fonseca","Lew",04/13/1921,4/12/1932,,
fontw001,"Font","Wilmer",09/18/2012,,,
fontn001,"Fontana","Nolan",05/22/2017,,,
fontj001,"Fontenot","Joe",05/23/1998,,,
fontm001,"Fontenot","Mike",04/13/2005,,,
fontr001,"Fontenot","Ray",06/30/1983,,,
fonvc001,"Fonville","Chad",04/28/1995,,,
foorj101,"Foor","Jim",04/09/1971,,,
footb101,"Foote","Barry",09/14/1973,,04/09/1990,
foppj001,"Foppert","Jesse",04/14/2003,,,
foraj101,"Foran","Jim",05/04/1871,,,
forbp001,"Forbes","P.J.",07/21/1998,,,
forcd101,"Force","Davy",05/05/1871,,,10/01/1873
fordb002,"Ford","Ben",08/20/1998,,,
fordc001,"Ford","Curt",06/22/1985,,,
fordd001,"Ford","Dan",04/12/1975,,,
fordd002,"Ford","Darren",09/01/2010,,,
fordd101,"Ford","Dave",09/02/1978,,,
forde101,"Ford","Ed",10/09/1884,,,
fordw101,"Ford","Whitey",07/01/1950,,04/16/1964,
fordg102,"Ford","Gene",06/17/1936,,,
fordg101,"Ford","Gene",05/05/1905,,,
fordh101,"Ford","Hod",09/08/1919,,,
fordl001,"Ford","Lew",05/29/2003,,,
fordm001,"Ford","Matt",04/02/2003,,,
fordw102,"Ford","Wenty",09/10/1973,,,
fordr101,"Ford","Russ",04/28/1909,,,
fordt102,"Ford","Ted",04/07/1970,,,
fordt101,"Ford","Tom",05/06/1890,,,
fordw103,"Ford","William",09/27/1936,,,
fordt001,"Fordham","Tom",08/19/1997,,,
fordb001,"Fordyce","Brook",04/26/1995,,,
foreh101,"Foreman","Happy",09/03/1924,,,
foref101,"Foreman","Frank",05/15/1884,,,06/11/1895
foreb101,"Foreman","Brownie",07/18/1895,,,07/29/1896
formb101,"Forman","Bill",09/20/1909,,,
forne001,"Fornataro","Eric",04/21/2014,,,
fornm101,"Fornieles","Mike",09/02/1952,,,
forsk001,"Forsch","Ken",09/07/1970,,,
forsb001,"Forsch","Bob",07/07/1974,,,
forss001,"Forster","Scott",06/18/2000,,,
forst001,"Forster","Terry",04/11/1971,,,
forst101,"Forster","Tom",08/04/1882,,,
forse101,"Forsyth","Ed",10/02/1915,,,
forsl001,"Forsythe","Logan",05/04/2011,,,
fortt001,"Fortugno","Tim",07/20/1992,,,
fortb001,"Fortunato","Bartolome",06/29/2004,,,
fortg101,"Fortune","Gary",10/05/1916,,,
fosnj101,"Fosnow","Jerry",06/29/1964,,,
fossg101,"Foss","George",04/16/1921,,,
fossl101,"Foss","Larry",09/18/1961,,,
fosst001,"Fossas","Tony",05/15/1988,,,
fossr101,"Fosse","Ray",09/08/1967,,,
fossc001,"Fossum","Casey",07/28/2001,,,
fosta101,"Foster","Alan",04/25/1967,,,
fostp101,"Foster","Pop",09/13/1898,,,06/30/1900
foste103,"Foster","Eddie",04/14/1910,,,
foste102,"Foster","Ed",07/31/1908,,,
foste101,"Foster","Elmer",04/17/1886,,,
fostr103,"Foster","Rube",04/10/1913,,,
fostg001,"Foster","George",09/10/1969,,,
fostk002,"Foster","Kris",08/03/2001,,,
fostj001,"Foster","John",04/24/2002,,,
fostk001,"Foster","Kevin",09/12/1993,,,
fostl102,"Foster","Larry",09/18/1963,,,
fostl101,"Foster","Leo",07/09/1971,,,
fostr102,"Foster","Reddy",06/03/1896,,,
fostr104,"Foster","Robert",06/18/1884,,,
fostr101,"Foster","Roy",04/07/1970,,,
fosts001,"Foster","Steve",08/22/1991,,04/02/2007,
fothb101,"Fothergill","Bob",04/18/1922,,,
foucs101,"Foucault","Steve",04/07/1973,,,
foulk001,"Foulke","Keith",05/21/1997,,,
fourj101,"Fournier","Jack",04/13/1912,,,
fourh101,"Fournier","Henry",08/22/1894,,,
fousb101,"Fouser","Bill",04/22/1876,,,09/12/1876
foutd101,"Foutz","Dave",07/29/1884,04/28/1893,,
foutf101,"Foutz","Frank",04/26/1901,,,
fowld002,"Fowler","Dustin",06/29/2017,,,
fowlj101,"Fowler","Jesse",07/29/1924,,,
fowla101,"Fowler","Art",04/17/1954,,04/08/1969,
fowlb101,"Fowler","Boob",05/06/1923,,,
fowld101,"Fowler","Dick",09/13/1941,,,
fowld001,"Fowler","Dexter",09/02/2008,,,
fowla001,"Fowlkes","Alan",04/07/1982,,,
fox-a001,"Fox","Andy",04/07/1996,,04/02/2007,
fox-c001,"Fox","Chad",07/13/1997,,,
fox-c101,"Fox","Charlie",09/24/1942,5/24/1970,04/12/1965,
fox-e001,"Fox","Eric",07/07/1992,,,
fox-p102,"Fox","Pete",04/12/1933,,,
fox-p101,"Fox","George",07/13/1891,,,
fox-h101,"Fox","Howie",09/17/1944,,,
fox-h102,"Fox","Jacob",09/04/1902,,,
fox-n101,"Fox","Nellie",06/08/1947,,04/12/1965,
fox-j001,"Fox","Jake",07/19/2007,,,
fox-j102,"Fox","John",06/02/1881,,,
fox-j101,"Fox","Jack",06/02/1908,,,
fox-m001,"Fox","Matt",09/03/2010,,,
fox-t101,"Fox","Terry",09/04/1960,,,
fox-b101,"Fox","Bill",08/20/1897,,,
foxeb101,"Foxen","Bill",05/05/1908,,,
foxxj101,"Foxx","Jimmie",05/01/1925,,04/18/1944,
foy-j101,"Foy","Joe",04/13/1966,,,
foytp101,"Foytack","Paul",04/21/1953,,,
fraik101,"Frailing","Ken",09/01/1972,,,
frano101,"France","Ossie",07/14/1890,,,
frane101,"Francis","Earl",06/30/1960,,,
franj003,"Francis","Jeff",08/25/2004,,,
franr101,"Francis","Ray",04/18/1922,,,
franf001,"Francisco","Frank",05/14/2004,,,
franj005,"Francisco","Juan",09/14/2009,,,
franb001,"Francisco","Ben",05/01/2007,,,
franj001,"Franco","John",04/24/1984,,,
franj002,"Franco","Julio",04/23/1982,,,
franm004,"Franco","Maikel",09/02/2014,,,
franm001,"Franco","Matt",09/06/1995,,,
franj004,"Francoeur","Jeff",07/07/2005,,,
frant101,"Francona","Tito",04/17/1956,,,
frant001,"Francona","Terry",08/19/1981,4/1/1997,04/01/1996,
frank001,"Frandsen","Kevin",04/28/2006,,,
franc101,"Frank","Charlie",08/18/1893,,,
franf102,"Frank","Fred",09/27/1898,,,
franm003,"Frank","Mike",06/19/1998,,,
franf101,"Frankhouse","Fred",09/07/1927,,,
franw001,"Franklin","Wayne",07/24/2000,,,
franj102,"Franklin","Jack",06/12/1944,,,
franj101,"Franklin","Jay",09/04/1971,,,
franm002,"Franklin","Micah",05/13/1997,,,
franm101,"Franklin","Moe",08/12/1941,,,
frann001,"Franklin","Nick",05/27/2013,,,
franr001,"Franklin","Ryan",05/15/1999,,,
