ID,Last,First,Play debut,Mgr debut,Coach debut,Ump debut
hartb106,"Hart","Bill",07/26/1886,,,06/28/1896
hartb101,"Hart","Bill",09/18/1943,,,
hartc105,"Hartenstein","Chuck",09/11/1965,,04/05/1979,
hartf102,"Harter","Frank",08/31/1912,,,
hartb102,"Hartford","Bruce",06/03/1914,,,
hartd001,"Hartgraves","Dean",05/03/1995,,,
hardl103,"Harting","Jumbo",10/05/1886,,,
hartc101,"Hartje","Chris",09/09/1939,,,
hartg102,"Hartley","Grover",05/13/1911,,04/16/1929,07/29/1935
hartm002,"Hartley","Mike",09/10/1989,,,
hartc104,"Hartley","Chick",06/04/1902,,,
hartc103,"Hartman","Charlie",06/24/1908,,,
hartf101,"Hartman","Fred",07/26/1894,,,
hartj101,"Hartman","J.C.",07/21/1962,,,
hartb105,"Hartman","Bob",04/26/1959,,,
hartg103,"Hartnett","Gabby",04/12/1922,7/21/1938,04/19/1938,
hartp101,"Hartnett","Pat",04/18/1890,,,
hartr103,"Hartranft","Ray",06/16/1913,,,
hartg101,"Harts","Greg",09/15/1973,,,
hartt102,"Hartsel","Topsy",09/14/1898,,,
hartr101,"Hartsfield","Roy",04/28/1950,4/7/1977,04/07/1969,
hartj001,"Hartsock","Jeff",09/12/1992,,,
hartc102,"Hartung","Clint",04/15/1947,,,
hartp001,"Hartzell","Paul",04/10/1976,,,
hartr102,"Hartzell","Roy",04/17/1906,,,
harvl101,"Harvel","Luther",07/31/1928,,,
harvb001,"Harvey","Bryan",05/16/1987,,,
harve101,"Harvey","Zaza",05/03/1900,,,
harvk001,"Harvey","Ken",09/18/2001,,,
harvm001,"Harvey","Matt",07/26/2012,,,
harvc001,"Harville","Chad",06/23/1999,,,
hasbz101,"Hasbrook","Ziggy",09/06/1916,,,
hases001,"Hasegawa","Shigetoshi",04/05/1997,,,
haseb001,"Haselman","Bill",09/03/1990,,05/06/2004,
hased101,"Hasenmayer","Don",05/02/1945,,,
hashh101,"Hash","Herb",04/19/1940,,,
haslm101,"Haslin","Mickey",09/07/1933,,,
hasnp101,"Hasney","Pete",09/13/1890,,,
hassb102,"Hassamaer","Bill",04/19/1894,,,
hassa002,"Hassan","Alex",06/01/2014,,,
hassb101,"Hassett","Buddy",04/14/1936,,,
hassr001,"Hassey","Ron",04/23/1978,,04/05/1993,
hassa001,"Hassler","Andy",05/30/1971,,,
hassj101,"Hassler","Joe",05/26/1928,,,
hassg101,"Hasson","Gene",09/09/1937,,,
hastc101,"Hastings","Charlie",05/03/1893,,,
hasts101,"Hastings","Scott",05/06/1871,05/06/1871,,07/07/1871
hastb101,"Hasty","Bob",09/11/1919,,,
hatcc001,"Hatcher","Chris",09/06/1998,,,
hatcc002,"Hatcher","Chris",09/19/2010,,,
hatcm001,"Hatcher","Mickey",08/03/1979,,04/05/1993,
hatcb001,"Hatcher","Billy",09/10/1984,,03/31/1998,
hatff101,"Hatfield","Fred",08/31/1950,,04/07/1977,
hatfg101,"Hatfield","Gil",09/24/1885,,,09/09/1889
hatfj101,"Hatfield","John",05/18/1871,06/11/1872,,05/07/1872
hathh001,"Hathaway","Hilly",09/08/1992,,,
hathr101,"Hathaway","Ray",04/20/1945,,,
haths001,"Hathaway","Steve",07/31/2016,,,
hatlm001,"Hatley","Marcus",07/01/2015,,,
hatts001,"Hatteberg","Scott",09/08/1995,,,
hattj101,"Hatten","Joe",04/21/1946,,,
hattc101,"Hatter","Clyde",04/23/1935,,,
hattj001,"Hattig","John",08/19/2006,,,
hattg101,"Hatton","Grady",04/16/1946,4/12/1966,04/06/1973,
hauga101,"Hauger","Arthur",07/17/1912,,,
haugc101,"Haughey","Chris",10/03/1943,,,
haugg001,"Haught","Gary",07/16/1997,,,
haugp101,"Haugstad","Phil",09/01/1947,,,
hausm001,"Hauschild","Mike",04/08/2017,,,
hausa101,"Hauser","Arnold",04/21/1910,,,
hausj101,"Hauser","Joe",04/18/1922,,,
haust101,"Hausman","Tom",04/26/1975,,,
hausc101,"Hausmann","Clem",04/28/1944,,,
hausg101,"Hausmann","George",04/18/1944,,,
hautc101,"Hautz","Charlie",05/04/1875,,,04/25/1876
haveb001,"Havens","Brad",06/05/1981,,,
hawbr001,"Hawblitzel","Ryan",06/09/1996,,,
hawer101,"Hawes","Roy",09/23/1951,,,
haweb101,"Hawes","Bill",05/01/1879,,,09/09/1880
hawke101,"Hawk","Ed",09/07/1911,,,
hawkb101,"Hawke","Bill",07/28/1892,,,
hawkt101,"Hawkes","Thorny",05/01/1879,,,
hawkl001,"Hawkins","LaTroy",04/29/1995,,,
hawka001,"Hawkins","Andy",07/17/1982,,08/02/2008,
hawkw101,"Hawkins","Wynn",04/22/1960,,,
hawkc101,"Hawks","Chicken",04/14/1921,,,
hawkb001,"Hawksworth","Blake",06/06/2009,,,
hawlp101,"Hawley","Pink",08/13/1892,,,
hawls101,"Hawley","Marvin",09/22/1894,,,
hawoh101,"Haworth","Howie",08/14/1915,,,
hawpb001,"Hawpe","Brad",05/01/2004,,,
haydh101,"Haydel","Hal",09/07/1970,,,
haydl101,"Hayden","Lefty",06/26/1958,,,
haydj101,"Hayden","Jack",04/26/1901,,,
hayed001,"Hayes","Drew",04/21/2016,,,
hayeb102,"Hayes","Ben",06/25/1982,,,
hayeb001,"Hayes","Brett",05/22/2009,,,
hayec001,"Hayes","Charlie",09/11/1988,,,
hayef101,"Hayes","Frankie",09/21/1933,,,
hayej103,"Hayes","Jim",07/13/1935,,,
hayem101,"Hayes","John",09/09/1876,,,
hayej102,"Hayes","Jackie",05/02/1882,,,
hayej101,"Hayes","Jackie",08/05/1927,,,
hayev001,"Hayes","Von",04/14/1981,,,
hayeb101,"Hayes","Bill",09/30/1980,,03/31/1998,
hayhd001,"Hayhurst","Dirk",08/23/2008,,,
heynj101,"Hayner","Fred",08/19/1890,,,
haynh001,"Haynes","Heath",06/01/1994,,,
haynj001,"Haynes","Jimmy",09/13/1995,,,
haynj101,"Haynes","Joe",04/24/1939,,04/16/1953,
haynn001,"Haynes","Nathan",05/28/2007,,,
haysa001,"Hays","Austin",09/07/2017,,,
